,hh_id,migrations,wealth,num_shocked,wtp,wta,found_work,tick,ag_fac,mig_util,mig_threshold,comm_scale
0,1,0,0.0,1,16700.41922880983,5488.480110403371,3420,19,10000,50000,1000000,0.25
0,2,0,0.0,2,18325.06727293203,16885.593050158404,3420,19,10000,50000,1000000,0.25
0,3,0,0.0,2,15924.398023952239,388.50724533225247,3420,19,10000,50000,1000000,0.25
0,4,0,0.0,3,0.0,11014.895582582225,3420,19,10000,50000,1000000,0.25
0,5,0,0.0,3,0.0,17214.77221155428,3420,19,10000,50000,1000000,0.25
0,6,0,0.0,1,16495.075114324547,955.3109562728457,3420,19,10000,50000,1000000,0.25
0,7,0,0.0,0,17168.09717279726,12027.310130372438,3420,19,10000,50000,1000000,0.25
0,8,0,0.0,0,17047.33738724109,15426.075400039053,3420,19,10000,50000,1000000,0.25
0,9,0,0.0,1,18341.68361148862,14766.341434263799,3420,19,10000,50000,1000000,0.25
0,10,0,0.0,4,18407.812349205906,18734.89947713081,3420,19,10000,50000,1000000,0.25
0,11,0,0.0,1,17507.09955323725,8835.637964328404,3420,19,10000,50000,1000000,0.25
0,12,0,0.0,1,0.0,1241.0479608839164,3420,19,10000,50000,1000000,0.25
0,13,0,0.0,2,0.0,507.9419568546628,3420,19,10000,50000,1000000,0.25
0,14,0,0.0,2,17353.04036948973,18509.208041193873,3420,19,10000,50000,1000000,0.25
0,15,0,0.0,1,0.0,7435.014376872941,3420,19,10000,50000,1000000,0.25
0,16,0,0.0,0,14108.040050489868,16971.309268631594,3420,19,10000,50000,1000000,0.25
0,17,0,0.0,2,0.0,2352.098183945988,3420,19,10000,50000,1000000,0.25
0,18,0,0.0,1,15734.213450561423,5577.659758110342,3420,19,10000,50000,1000000,0.25
0,19,0,0.0,2,16119.635429421121,8919.206795220573,3420,19,10000,50000,1000000,0.25
0,20,0,0.0,1,0.0,12135.014922980246,3420,19,10000,50000,1000000,0.25
0,21,0,0.0,1,15540.665119676294,4173.812708832958,3420,19,10000,50000,1000000,0.25
0,22,0,0.0,0,15602.7173053315,6083.166267187834,3420,19,10000,50000,1000000,0.25
0,23,0,0.0,1,18614.288413042217,2721.729499272698,3420,19,10000,50000,1000000,0.25
0,24,0,0.0,2,15441.766297409302,924.6289976250322,3420,19,10000,50000,1000000,0.25
0,25,0,0.0,1,18036.14006729958,19835.226465663833,3420,19,10000,50000,1000000,0.25
0,26,0,0.0,3,0.0,19867.06373332043,3420,19,10000,50000,1000000,0.25
0,27,0,0.0,4,0.0,6563.220122716753,3420,19,10000,50000,1000000,0.25
0,28,0,0.0,1,17069.146469949814,2634.6510439508065,3420,19,10000,50000,1000000,0.25
0,29,0,0.0,4,0.0,6514.386092504958,3420,19,10000,50000,1000000,0.25
0,30,0,0.0,1,18218.856017155467,16753.369702375247,3420,19,10000,50000,1000000,0.25
0,31,0,0.0,1,14868.13063705956,17357.71059039669,3420,19,10000,50000,1000000,0.25
0,32,0,0.0,1,16996.43640868001,1374.801446670435,3420,19,10000,50000,1000000,0.25
0,33,1,0.0,2,18333.399983238156,13964.750266458703,3420,19,10000,50000,1000000,0.25
0,34,0,0.0,0,18273.743995706347,1846.4617537700256,3420,19,10000,50000,1000000,0.25
0,35,0,0.0,0,15192.49546844013,17964.39448181672,3420,19,10000,50000,1000000,0.25
0,36,0,0.0,1,17316.817366932315,12561.658169229331,3420,19,10000,50000,1000000,0.25
0,37,0,0.0,2,17931.434526109882,3219.41544237476,3420,19,10000,50000,1000000,0.25
0,38,0,0.0,2,18442.43752291549,10818.47677605715,3420,19,10000,50000,1000000,0.25
0,39,0,0.0,2,14270.628388567464,15136.374636244027,3420,19,10000,50000,1000000,0.25
0,40,0,0.0,1,16266.042642209724,3806.015863233663,3420,19,10000,50000,1000000,0.25
0,41,0,0.0,1,17131.534722108412,10478.55284794737,3420,19,10000,50000,1000000,0.25
0,42,0,0.0,0,17687.39803284162,2188.1402223822333,3420,19,10000,50000,1000000,0.25
0,43,0,0.0,2,0.0,13637.195764544791,3420,19,10000,50000,1000000,0.25
0,44,0,0.0,1,15728.027527652588,7133.160231416032,3420,19,10000,50000,1000000,0.25
0,45,0,0.0,1,17326.729580509716,18761.868265042856,3420,19,10000,50000,1000000,0.25
0,46,0,0.0,1,18089.912524301068,19880.485154952017,3420,19,10000,50000,1000000,0.25
