,hh_id,migrations,wealth,num_shocked,wtp,wta,found_work,tick,ag_fac,mig_util,mig_threshold,comm_scale
0,1,2,1016908.7785024868,0,18807.911277332307,20000.0,0,19,10000,10000,1000000,0
0,2,0,0.0,0,17598.019409735,20000.0,0,19,10000,10000,1000000,0
0,3,0,468554.5415555745,0,18190.632386546935,20000.0,0,19,10000,10000,1000000,0
0,4,1,792974.4102905216,0,16911.402960050116,20000.0,0,19,10000,10000,1000000,0
0,5,1,245302.44413136714,0,16740.81390610207,20000.0,0,19,10000,10000,1000000,0
0,6,0,2076448.264160723,0,17591.84042651828,20000.0,0,19,10000,10000,1000000,0
0,7,1,1203927.745080322,0,17614.41939905484,20000.0,0,19,10000,10000,1000000,0
0,8,1,1051497.876455589,0,17008.357555622577,20000.0,0,19,10000,10000,1000000,0
0,9,1,368490.24060343765,0,18097.588926171462,20000.0,0,19,10000,10000,1000000,0
0,10,0,0.0,0,15210.507397921689,20000.0,0,19,10000,10000,1000000,0
0,11,0,860281.4717260556,0,16844.07839757384,20000.0,0,19,10000,10000,1000000,0
0,12,0,0.0,0,17684.140884296172,20000.0,0,19,10000,10000,1000000,0
0,13,0,0.0,0,0.0,20000.0,0,19,10000,10000,1000000,0
0,14,0,2644424.944012348,0,17005.24654076695,20000.0,0,19,10000,10000,1000000,0
0,15,0,8454.642358664598,0,16899.290317296833,20000.0,0,19,10000,10000,1000000,0
0,16,1,860827.9571293623,0,16269.91389785046,20000.0,0,19,10000,10000,1000000,0
0,17,0,0.0,0,18371.59309494737,20000.0,0,19,10000,10000,1000000,0
0,18,1,454417.7266532675,0,16405.26032528736,20000.0,0,19,10000,10000,1000000,0
0,19,0,698461.4597311756,0,17570.67250800221,20000.0,0,19,10000,10000,1000000,0
0,20,0,3463066.841917695,0,17546.58092279174,20000.0,0,19,10000,10000,1000000,0
0,21,0,0.0,0,18536.850807990173,20000.0,0,19,10000,10000,1000000,0
0,22,0,0.0,0,16300.263430928735,20000.0,0,19,10000,10000,1000000,0
0,23,2,1061152.9827594014,0,18088.722351270713,20000.0,0,19,10000,10000,1000000,0
0,24,1,97377.6833083099,0,15933.25513336043,20000.0,0,19,10000,10000,1000000,0
0,25,1,713544.6254296732,0,18836.468628589715,20000.0,0,19,10000,10000,1000000,0
0,26,1,489020.44282946317,0,17047.55511687854,20000.0,0,19,10000,10000,1000000,0
0,27,0,18704192.1493182,0,18770.69427713407,20000.0,0,19,10000,10000,1000000,0
0,28,1,1304011.8285257388,0,18324.65003096847,20000.0,0,19,10000,10000,1000000,0
0,29,2,597697.8579048222,0,17628.433530752915,20000.0,0,19,10000,10000,1000000,0
0,30,0,2167264.5996177294,0,18589.460516589414,20000.0,0,19,10000,10000,1000000,0
0,31,0,864329.8892367587,0,16967.4078967606,20000.0,0,19,10000,10000,1000000,0
0,32,0,1775394.491454913,0,18057.199907925653,20000.0,0,19,10000,10000,1000000,0
0,33,1,1152989.595756668,0,17668.315701017265,20000.0,0,19,10000,10000,1000000,0
0,34,0,2416089.76633458,0,17572.308250302147,20000.0,0,19,10000,10000,1000000,0
0,35,1,1042955.500661893,0,17099.4587146741,20000.0,0,19,10000,10000,1000000,0
0,36,0,997225.408448065,0,17229.212646870066,20000.0,0,19,10000,10000,1000000,0
0,37,0,0.0,0,17586.980442177803,20000.0,0,19,10000,10000,1000000,0
0,38,0,22379041.661670476,0,18406.818726426016,20000.0,0,19,10000,10000,1000000,0
0,39,0,28656097.82923467,0,18446.578478704734,20000.0,0,19,10000,10000,1000000,0
0,40,1,310550.7697511329,0,17026.913028626965,20000.0,0,19,10000,10000,1000000,0
0,41,0,598061.6216156812,0,16803.86938866766,20000.0,0,19,10000,10000,1000000,0
0,42,2,300654.1293047874,0,17261.39835207477,20000.0,0,19,10000,10000,1000000,0
0,43,2,124292.37526991707,0,18421.608235466127,20000.0,0,19,10000,10000,1000000,0
0,44,1,907459.0409761114,0,16990.00674270668,20000.0,0,19,10000,10000,1000000,0
0,45,2,521222.02570715407,0,17513.60255664476,20000.0,0,19,10000,10000,1000000,0
0,46,0,37680982.26027748,0,18343.529794145852,20000.0,0,19,10000,10000,1000000,0
0,47,0,0.0,0,14319.022944388973,20000.0,0,19,10000,10000,1000000,0
0,48,0,789918.2811162372,0,17521.71189678727,20000.0,0,19,10000,10000,1000000,0
0,49,1,532117.2299856086,0,18825.337833612266,20000.0,0,19,10000,10000,1000000,0
0,50,0,967045.3326581103,0,16011.58561305351,20000.0,0,19,10000,10000,1000000,0
0,51,0,562509.6895936532,0,16386.063711560822,20000.0,0,19,10000,10000,1000000,0
0,52,0,835488.8393497379,0,18586.356357924946,20000.0,0,19,10000,10000,1000000,0
0,53,0,182902.44803406618,0,16710.954973864675,20000.0,0,19,10000,10000,1000000,0
0,54,0,22805242.730093613,0,18420.435318496442,20000.0,0,19,10000,10000,1000000,0
0,55,1,451443.86338260345,0,17672.61574485409,20000.0,0,19,10000,10000,1000000,0
0,56,0,716066.1309755915,0,18079.451275089035,20000.0,0,19,10000,10000,1000000,0
0,57,1,1742600.567790014,0,18397.31743658906,20000.0,0,19,10000,10000,1000000,0
0,58,1,521250.48452541913,0,18630.70539211545,20000.0,0,19,10000,10000,1000000,0
0,59,2,1142374.0058241545,0,17771.583469723057,20000.0,0,19,10000,10000,1000000,0
0,60,0,527964.6160975058,0,15066.862361643454,20000.0,0,19,10000,10000,1000000,0
0,61,2,1083622.5910861238,0,17435.810913248923,20000.0,0,19,10000,10000,1000000,0
0,62,0,97572.61451141647,0,17474.21970139175,20000.0,0,19,10000,10000,1000000,0
0,63,0,0.0,0,15294.33457693235,20000.0,0,19,10000,10000,1000000,0
0,64,0,0.0,0,16040.532157287642,20000.0,0,19,10000,10000,1000000,0
0,65,0,1176.8669544882723,0,16940.974267182053,20000.0,0,19,10000,10000,1000000,0
0,66,0,412384.6754125833,0,15993.556655607967,20000.0,0,19,10000,10000,1000000,0
0,67,0,0.0,0,10762.67265407233,20000.0,0,19,10000,10000,1000000,0
0,68,2,1108545.4384058537,0,17603.110393417628,20000.0,0,19,10000,10000,1000000,0
0,69,0,19275680.164652318,0,18206.550003334818,20000.0,0,19,10000,10000,1000000,0
0,70,0,907510.8448619237,0,17445.98039671647,20000.0,0,19,10000,10000,1000000,0
0,71,0,0.0,0,16031.092088686264,20000.0,0,19,10000,10000,1000000,0
0,72,0,398623.5404422982,0,17452.488904315644,20000.0,0,19,10000,10000,1000000,0
0,73,0,0.0,0,15359.933583118713,20000.0,0,19,10000,10000,1000000,0
0,74,1,76573.27646802008,0,18271.279511832105,20000.0,0,19,10000,10000,1000000,0
0,75,0,0.0,0,16912.89266030102,20000.0,0,19,10000,10000,1000000,0
0,76,0,686370.7176543869,0,15421.629917147324,20000.0,0,19,10000,10000,1000000,0
0,77,0,0.0,0,15642.52479212009,20000.0,0,19,10000,10000,1000000,0
0,78,2,166232.88522476386,0,17004.307479088693,20000.0,0,19,10000,10000,1000000,0
0,79,0,28643675.334251247,0,17726.012180275673,20000.0,0,19,10000,10000,1000000,0
0,80,0,0.0,0,15518.182620974208,20000.0,0,19,10000,10000,1000000,0
0,81,0,1588.9830373530713,0,16855.11906373432,20000.0,0,19,10000,10000,1000000,0
0,82,0,0.0,0,15777.747441160906,20000.0,0,19,10000,10000,1000000,0
0,83,1,653451.0186786959,0,17921.508380266103,20000.0,0,19,10000,10000,1000000,0
0,84,1,873237.9810208373,0,17437.71915326611,20000.0,0,19,10000,10000,1000000,0
0,85,1,1528930.703514161,0,18070.268694420156,20000.0,0,19,10000,10000,1000000,0
0,86,2,131764.1435059607,0,16710.90708543964,20000.0,0,19,10000,10000,1000000,0
0,87,0,0.0,0,0.0,20000.0,0,19,10000,10000,1000000,0
0,88,0,0.0,0,15090.440331510026,20000.0,0,19,10000,10000,1000000,0
0,89,0,29022887.477621157,0,17959.010508042866,20000.0,0,19,10000,10000,1000000,0
0,90,0,730914.2032252207,0,18265.019352869418,20000.0,0,19,10000,10000,1000000,0
0,91,0,0.0,0,16275.789118484205,20000.0,0,19,10000,10000,1000000,0
0,92,0,0.0,0,16457.175271583033,20000.0,0,19,10000,10000,1000000,0
0,93,1,516102.7603258478,0,18840.955043444785,20000.0,0,19,10000,10000,1000000,0
0,94,0,0.0,0,13909.804591532495,20000.0,0,19,10000,10000,1000000,0
0,95,0,424990.4598916926,0,15646.09138125806,20000.0,0,19,10000,10000,1000000,0
0,96,1,330359.0144073723,0,18477.96612011541,20000.0,0,19,10000,10000,1000000,0
0,97,0,4546.525143818784,0,16118.930783075106,20000.0,0,19,10000,10000,1000000,0
0,98,1,1472693.756490372,0,17592.142599214298,20000.0,0,19,10000,10000,1000000,0
0,99,0,0.0,0,14441.76578850906,20000.0,0,19,10000,10000,1000000,0
0,100,0,556523.3917189746,0,17452.611265191157,20000.0,0,19,10000,10000,1000000,0
0,1,1,2017511.5521658107,0,17939.90052320613,20000.0,0,19,10000,10000,1000000,0
0,2,0,11038207.857338646,0,17500.1593240413,20000.0,0,19,10000,10000,1000000,0
0,3,1,1574894.2184694877,0,17644.092375928678,20000.0,0,19,10000,10000,1000000,0
0,4,0,1022705.8409657051,0,17492.522211511718,20000.0,0,19,10000,10000,1000000,0
0,5,0,100720.55725898244,0,17073.275571710703,20000.0,0,19,10000,10000,1000000,0
0,6,0,300370.2779344733,0,14996.891526477079,20000.0,0,19,10000,10000,1000000,0
0,7,0,925307.5472699188,0,17374.401185050665,20000.0,0,19,10000,10000,1000000,0
0,8,0,593408.1194135401,0,16366.31197778405,20000.0,0,19,10000,10000,1000000,0
0,9,0,0.0,0,17560.94386303947,20000.0,0,19,10000,10000,1000000,0
0,10,0,914092.1232882204,0,18488.534835059017,20000.0,0,19,10000,10000,1000000,0
0,11,0,33111062.16149273,0,17896.76946384306,20000.0,0,19,10000,10000,1000000,0
0,12,2,388551.986818818,0,17751.268583338955,20000.0,0,19,10000,10000,1000000,0
0,13,0,9891.257059742842,0,15323.083181920107,20000.0,0,19,10000,10000,1000000,0
0,14,0,151557.943137582,0,17748.776104373315,20000.0,0,19,10000,10000,1000000,0
0,15,1,688163.7805848105,0,17110.985823282444,20000.0,0,19,10000,10000,1000000,0
0,16,0,795943.7074782547,0,18101.5992533449,20000.0,0,19,10000,10000,1000000,0
0,17,0,0.0,0,15788.2655303837,20000.0,0,19,10000,10000,1000000,0
0,18,0,1276740.12610362,0,18316.680876691735,20000.0,0,19,10000,10000,1000000,0
0,19,0,18878714.096362412,0,17718.273535491306,20000.0,0,19,10000,10000,1000000,0
0,20,0,0.0,0,10904.475097266255,20000.0,0,19,10000,10000,1000000,0
0,21,0,1001654.6175263795,0,17375.737257939392,20000.0,0,19,10000,10000,1000000,0
0,22,1,705615.6751383347,0,18762.773465516693,20000.0,0,19,10000,10000,1000000,0
0,23,0,3023175.229659469,0,18791.82909558609,20000.0,0,19,10000,10000,1000000,0
0,24,1,482964.74936502683,0,17598.308875022038,20000.0,0,19,10000,10000,1000000,0
0,25,0,1385599.7104167598,0,18045.605103226993,20000.0,0,19,10000,10000,1000000,0
0,26,0,0.0,0,15099.701164708415,20000.0,0,19,10000,10000,1000000,0
0,27,0,11106837.69197094,0,18679.34889117949,20000.0,0,19,10000,10000,1000000,0
0,28,1,972039.2691250343,0,17968.55038347556,20000.0,0,19,10000,10000,1000000,0
