,hh_id,migrations,wealth,num_shocked,wtp,wta,found_work,tick,ag_fac,mig_util,mig_threshold,comm_scale
0,1,0,0.0,0,17434.988918882893,16033.774298962242,4425,19,10000,50000,1000000,0
0,2,0,0.0,0,16817.955234837762,14762.699360525914,4425,19,10000,50000,1000000,0
0,3,0,0.0,0,16782.731739677245,5254.977688801221,4425,19,10000,50000,1000000,0
0,4,0,0.0,0,13140.86138160957,17139.793038580487,4425,19,10000,50000,1000000,0
0,5,0,0.0,0,18607.77347337041,5272.385116920759,4425,19,10000,50000,1000000,0
0,6,0,0.0,0,17446.381887325646,4877.13995618676,4425,19,10000,50000,1000000,0
0,7,0,0.0,0,18298.91434997776,16997.343665242362,4425,19,10000,50000,1000000,0
0,8,0,0.0,0,17101.990202726516,187.39046894290288,4425,19,10000,50000,1000000,0
0,9,0,0.0,0,17639.153730396916,7607.654716677941,4425,19,10000,50000,1000000,0
0,10,0,11902794.215881933,0,18465.352036957618,3619.5043996508057,4425,19,10000,50000,1000000,0
0,11,0,0.0,0,17215.384549191614,7367.251168503646,4425,19,10000,50000,1000000,0
0,12,0,0.0,0,17609.931578321866,905.0614045006578,4425,19,10000,50000,1000000,0
0,13,0,0.0,0,17464.739691738723,330.84649607331596,4425,19,10000,50000,1000000,0
0,14,0,0.0,0,11507.1142179373,6016.190458681701,4425,19,10000,50000,1000000,0
0,15,0,0.0,0,17640.348497447212,11073.755248463669,4425,19,10000,50000,1000000,0
0,16,0,0.0,0,18669.281338732224,7472.721399766424,4425,19,10000,50000,1000000,0
0,17,0,0.0,0,17150.874901168467,8746.16652544376,4425,19,10000,50000,1000000,0
0,18,0,0.0,0,18284.18979414943,7257.577597941625,4425,19,10000,50000,1000000,0
0,19,0,0.0,0,15123.784952062706,125.60521224424414,4425,19,10000,50000,1000000,0
0,20,0,0.0,0,16981.559043958885,17517.266482971376,4425,19,10000,50000,1000000,0
0,21,0,0.0,0,19099.718026406812,15429.338658712679,4425,19,10000,50000,1000000,0
0,22,0,0.0,0,18438.295237997885,307.25251981370326,4425,19,10000,50000,1000000,0
0,23,0,0.0,0,17338.102052487593,7984.246214262574,4425,19,10000,50000,1000000,0
0,24,0,0.0,0,16767.31825779414,10746.264201053795,4425,19,10000,50000,1000000,0
0,25,0,0.0,0,18164.11309689204,9145.16625470936,4425,19,10000,50000,1000000,0
0,26,0,0.0,0,16865.152337961597,15438.244392329463,4425,19,10000,50000,1000000,0
0,27,0,0.0,0,18528.90871669873,16692.298586208748,4425,19,10000,50000,1000000,0
0,28,0,0.0,0,16432.606904329896,5012.451356351206,4425,19,10000,50000,1000000,0
0,29,0,0.0,0,14616.553087629836,4545.3400048418025,4425,19,10000,50000,1000000,0
