,hh_id,migrations,wealth,num_shocked,wtp,wta,found_work,tick
0,1,0,0.0,1,1732.953916690444,20000.0,0,19
0,2,0,0.0,2,1705.3259327434182,20000.0,0,19
0,3,0,0.0,2,1571.205503503976,20000.0,0,19
0,4,0,0.0,3,1791.7323338522922,20000.0,0,19
0,5,0,0.0,0,1566.4195469444148,20000.0,0,19
0,6,0,0.0,2,1709.6736781305274,20000.0,0,19
0,7,0,0.0,1,1710.9713710068058,20000.0,0,19
0,8,0,0.0,1,1777.6391876990251,20000.0,0,19
0,9,0,0.0,1,1706.6405754035993,20000.0,0,19
0,10,0,0.0,1,1800.236817500262,20000.0,0,19
0,11,0,0.0,0,1707.0858870809284,20000.0,0,19
0,12,0,0.0,1,1875.8918568456309,20000.0,0,19
0,13,0,0.0,0,1743.8960300095077,20000.0,0,19
0,14,0,0.0,1,1823.7118001762947,20000.0,0,19
0,15,0,0.0,1,1819.1615873027113,20000.0,0,19
0,16,0,0.0,0,1765.2245168700713,20000.0,0,19
0,17,0,0.0,3,1676.902378415479,20000.0,0,19
0,18,0,0.0,1,1848.653506752181,20000.0,0,19
0,19,0,0.0,3,1806.0613526639543,20000.0,0,19
0,20,0,0.0,0,1501.898494577423,20000.0,0,19
0,21,0,0.0,0,1517.6944075270274,20000.0,0,19
0,22,0,0.0,2,1780.1978378240271,20000.0,0,19
0,23,0,0.0,2,1704.5681041232233,20000.0,0,19
0,24,0,0.0,0,1777.002039151784,20000.0,0,19
0,25,0,0.0,1,1794.9647209523514,20000.0,0,19
0,26,0,0.0,1,1301.5123783501656,20000.0,0,19
0,27,0,0.0,1,1401.0485880137037,20000.0,0,19
0,28,0,0.0,1,1369.1231772957394,20000.0,0,19
0,29,0,0.0,2,1663.1358988467202,20000.0,0,19
0,30,0,0.0,0,1752.823156225465,20000.0,0,19
0,31,0,0.0,1,1640.5337683062833,20000.0,0,19
0,32,0,0.0,2,1663.3582197028938,20000.0,0,19
0,33,0,0.0,2,1693.3842763016657,20000.0,0,19
0,34,0,0.0,2,1835.5258100180013,20000.0,0,19
0,35,0,0.0,3,1759.3400434792102,20000.0,0,19
0,36,0,0.0,0,1728.8360599111777,20000.0,0,19
0,37,0,0.0,1,1716.9742256446957,20000.0,0,19
0,38,0,0.0,2,1776.6780683447835,20000.0,0,19
0,39,0,98730.09530497731,1,1902.8501609863515,20000.0,0,19
0,40,0,0.0,0,1781.2143693464473,20000.0,0,19
0,41,0,0.0,0,1797.0400544549334,20000.0,0,19
0,42,0,0.0,2,1809.8767430051068,20000.0,0,19
0,43,0,0.0,0,1753.4947827057247,20000.0,0,19
0,44,0,0.0,2,1799.4921250167827,20000.0,0,19
0,45,0,0.0,0,1842.341155717343,20000.0,0,19
0,46,0,0.0,1,1685.6318183968024,20000.0,0,19
0,47,0,0.0,0,1648.5190722781592,20000.0,0,19
0,48,0,0.0,0,1765.1349103248187,20000.0,0,19
0,49,0,0.0,2,1722.4948798439098,20000.0,0,19
