,hh_id,migrations,wealth,num_shocked,wtp,wta,found_work,tick,ag_fac,mig_util,mig_threshold,comm_scale
0,1,0,304020.3803201278,1,16468.50496869055,20000.0,0,19,10000,10000,10000000,0.25
0,2,0,1160884.8207219283,0,17843.30221953622,20000.0,0,19,10000,10000,10000000,0.25
0,3,0,1583359.7471503147,2,18004.949293545866,20000.0,0,19,10000,10000,10000000,0.25
0,4,0,0.0,3,16726.379949425336,20000.0,0,19,10000,10000,10000000,0.25
0,5,0,222079.16589264185,3,17512.72279637545,20000.0,0,19,10000,10000,10000000,0.25
0,6,0,218379.79707344252,0,16062.336693518795,20000.0,0,19,10000,10000,10000000,0.25
0,7,0,0.0,1,16240.535215636723,20000.0,0,19,10000,10000,10000000,0.25
0,8,0,852454.2107797012,1,16253.434643817784,20000.0,0,19,10000,10000,10000000,0.25
0,9,0,372440.31850469543,2,17230.916060380594,20000.0,0,19,10000,10000,10000000,0.25
0,10,0,965384.0916382715,2,18946.946623028878,20000.0,0,19,10000,10000,10000000,0.25
0,11,0,0.0,0,17522.292978686342,20000.0,0,19,10000,10000,10000000,0.25
0,12,0,11700720.192808831,1,18064.84354243811,20000.0,0,19,10000,10000,10000000,0.25
0,13,0,2534616.1510878694,0,17464.382584728144,20000.0,0,19,10000,10000,10000000,0.25
0,14,0,100382.50715191092,1,18118.02342341588,20000.0,0,19,10000,10000,10000000,0.25
0,15,0,298720.8931897428,1,16282.278578979396,20000.0,0,19,10000,10000,10000000,0.25
0,16,0,981616.3270620076,0,16832.344657217425,20000.0,0,19,10000,10000,10000000,0.25
0,17,0,1948418.1563465963,1,16539.282717676975,20000.0,0,19,10000,10000,10000000,0.25
0,18,0,0.0,0,0.0,20000.0,0,19,10000,10000,10000000,0.25
0,19,0,398095.5742585548,2,17379.470793754168,20000.0,0,19,10000,10000,10000000,0.25
0,20,0,0.0,2,15289.27450317749,20000.0,0,19,10000,10000,10000000,0.25
0,21,0,3164700.8083052393,2,17667.667708469355,20000.0,0,19,10000,10000,10000000,0.25
0,22,0,363303.182806919,4,15949.883872457296,20000.0,0,19,10000,10000,10000000,0.25
0,23,0,1021957.4179272179,1,17877.26868874242,20000.0,0,19,10000,10000,10000000,0.25
0,24,0,702036.1041100055,1,17276.698660200105,20000.0,0,19,10000,10000,10000000,0.25
0,25,0,0.0,0,15879.77007176614,20000.0,0,19,10000,10000,10000000,0.25
0,26,0,386340.21493633755,1,18604.129734391165,20000.0,0,19,10000,10000,10000000,0.25
0,27,0,6461840.748701392,1,18991.7920300198,20000.0,0,19,10000,10000,10000000,0.25
0,28,0,1348284.1531303902,2,17725.752509999675,20000.0,0,19,10000,10000,10000000,0.25
0,29,0,553066.8049342288,1,18948.519331297975,20000.0,0,19,10000,10000,10000000,0.25
0,30,0,1390564.9774703397,2,18710.34447175363,20000.0,0,19,10000,10000,10000000,0.25
0,31,0,609405.3328487908,1,18496.34453087356,20000.0,0,19,10000,10000,10000000,0.25
0,32,0,514463.7442352275,2,18388.47545987461,20000.0,0,19,10000,10000,10000000,0.25
0,33,0,1887711.388016997,1,18704.754720382745,20000.0,0,19,10000,10000,10000000,0.25
0,34,0,1180352.9614160024,1,18244.85478624907,20000.0,0,19,10000,10000,10000000,0.25
0,35,0,451665.3973069154,0,16325.380243912208,20000.0,0,19,10000,10000,10000000,0.25
0,36,0,0.0,2,15484.965664655838,20000.0,0,19,10000,10000,10000000,0.25
0,37,0,1315873.319591535,0,16097.939436290559,20000.0,0,19,10000,10000,10000000,0.25
0,38,0,11052085.655088298,3,18720.918271247236,20000.0,0,19,10000,10000,10000000,0.25
0,39,0,3748498.3174296366,3,18254.573522195034,20000.0,0,19,10000,10000,10000000,0.25
0,40,0,14377.717535386779,1,16091.383396577641,20000.0,0,19,10000,10000,10000000,0.25
0,41,0,221323.42759841745,2,16300.185844016278,20000.0,0,19,10000,10000,10000000,0.25
0,42,0,617498.0644360993,2,18142.48244678318,20000.0,0,19,10000,10000,10000000,0.25
0,43,0,16110985.955226647,2,18325.373378558794,20000.0,0,19,10000,10000,10000000,0.25
0,44,0,2358126.8284582966,1,18223.92509943861,20000.0,0,19,10000,10000,10000000,0.25
0,45,0,730015.0729697593,1,16799.199773356813,20000.0,0,19,10000,10000,10000000,0.25
0,46,0,1956888.3712889329,1,17335.759408009577,20000.0,0,19,10000,10000,10000000,0.25
0,47,0,538127.9640841389,1,17801.871192422266,20000.0,0,19,10000,10000,10000000,0.25
0,48,0,557575.9319000111,2,17630.725260932384,20000.0,0,19,10000,10000,10000000,0.25
0,49,0,0.0,3,13106.369628871835,20000.0,0,19,10000,10000,10000000,0.25
0,50,0,0.0,1,16757.392822257945,20000.0,0,19,10000,10000,10000000,0.25
0,51,0,888686.2910637563,0,16935.19783696971,20000.0,0,19,10000,10000,10000000,0.25
0,52,0,1119936.4028398795,2,17692.39194928358,20000.0,0,19,10000,10000,10000000,0.25
0,53,0,19917480.316424254,0,18233.87664345146,20000.0,0,19,10000,10000,10000000,0.25
0,54,1,3790027.66467056,3,18665.49909841205,20000.0,0,19,10000,10000,10000000,0.25
