,hh_id,migrations,wealth,num_shocked,wtp,wta,tick
0,13,2,710.791575527262,0,49.12309593772548,71.86950713593568,2
0,14,2,1273.0676918118766,0,79.21003063222781,320.54125089129445,2
0,15,1,930.0861463097051,0,630.7276765569712,91.47254461846828,2
0,16,3,1860.3598529123474,0,0.0,13.712314320478816,2
0,17,0,1907.1196004706205,0,489.91545935763924,134.1704156601109,2
0,18,2,1276.8074945586766,0,5.708289558095658,77.67982212903165,2
0,19,2,0.0,0,0.0,152.35580645018828,2
0,20,1,3311.9978589420375,0,324.6248099072795,744.0345091381176,2
0,21,2,1273.408802152721,0,286.20724859387707,145.71528593171746,2
0,22,1,2593.8188390023715,0,1139.452779090456,170.09303113381756,2
0,23,0,26182.12225933798,0,1496.3010533008694,192.77159873917398,2
0,24,1,0.0,0,7.235092325775399,328.8390341361926,2
0,25,0,10242.359103964629,0,911.6053029390247,89.79789770175948,2
0,26,0,8615.832536746693,0,269.6540452652394,55.93303367408531,2
0,27,0,54960.32354219043,0,4331.513310542319,277.3708940307568,2
0,28,2,2213.0924075580274,0,361.4058319409677,209.78407835554128,2
0,29,0,0.0,0,0.0,45.3895345483612,2
0,30,0,7260.877646921321,0,232.36868943989393,1250.6534508917048,2
0,31,1,2792.81300912678,0,0.0,15.320597412970498,2
0,32,2,3429.416255574555,0,0.0,13.057541249498815,2
0,33,2,4558.548896801469,0,225.31194310442675,227.37353793856636,2
0,34,0,1095.551402678071,0,361.0865097981091,768.7621079744772,2
0,35,1,2570.1166230078397,0,87.92837044211656,235.61734153208587,2
0,36,0,15862.624949088917,0,2128.7889016486906,433.34625264335847,2
0,37,3,5426.575011574831,0,0.0,21.61083541057297,2
0,38,0,20326.367613430753,0,1742.3349113944007,147.0163152646537,2
0,39,2,3265.1525155675536,0,0.0,16.80806405511588,2
0,40,1,4818.9796195392655,0,0.0,7.098932776878969,2
0,41,1,0.0,0,68.60643666940783,143.898164533833,2
0,42,0,33929.75392159434,0,4499.97299133634,559.9941542925562,2
0,43,2,538.5938897156866,0,158.76095613723513,15.984467559672296,2
0,44,0,32972.360771049534,0,471.0659709744809,424.8355564039457,2
0,45,0,21309.782563083514,0,572.0596617630966,346.36741717599455,2
0,46,2,8387.879235795419,0,401.24557685131884,367.9657371282149,2
0,47,0,22435.77079535166,0,2894.2522302801126,371.5086431114695,2
0,48,1,0.0,0,61.61629106885072,117.34775741786945,2
0,49,0,33576.56010475447,0,1441.5867062405662,211.02919774456663,2
0,50,0,8292.583810746795,0,222.73428134601699,9.844179809545615,2
0,51,1,839.0699989482592,0,12.613892294048632,1119.7208690655543,2
0,52,0,25313.234732872694,0,262.4542686797959,58.87699471601804,2
0,53,0,6035.130541286567,0,1223.3414515475401,15.652894201017826,2
0,54,1,4527.877201491646,0,1015.0228852604378,20.082555321222486,2
0,55,1,588.814903467154,0,46.01188390672127,309.9983253023281,2
0,56,1,4017.626600638223,0,360.79949431380004,4.890072644037384,2
0,57,0,8523.319243859347,0,851.0034933926759,71.91436517268421,2
0,58,2,2762.7648037816934,0,47.05147365413129,222.3440177319172,2
0,59,2,3312.1488596144227,0,308.216894262799,38.650392732593716,2
0,60,1,7440.002744614568,0,61.714390564316744,80.5696632638342,2
0,61,2,1688.3097217209174,0,566.2373233707709,209.92270283507662,2
0,62,3,5920.205160447373,0,38.21319972668506,144.61007163218414,2
0,63,1,4932.481014282909,0,45.69045596231425,350.38739791865163,2
0,64,0,19248.157582481523,0,230.5755723559882,177.37161992777573,2
0,65,2,3207.519663336406,0,126.20313874710988,5.8826695042368815,2
0,66,2,2793.980178877747,0,0.0,20.232067484958204,2
0,67,0,14052.227267652182,0,1315.9066263063194,176.02872568804636,2
0,68,0,48294.769724089485,0,4191.32143257807,186.63307241436732,2
0,69,1,3998.485245800347,0,478.2894450558063,105.24975281419441,2
0,70,3,3888.157497016782,0,483.2853250056733,14.130593374127509,2
0,71,1,964.7703708460203,0,86.07064011900755,195.47540321582076,2
0,72,0,2589.1405078388098,0,777.1586895023116,30.331614041245114,2
0,73,2,1806.7819479718926,0,74.21714779586625,280.1211202445106,2
0,74,2,2227.4572235494843,0,158.41582341133605,292.5105436354861,2
0,75,0,9086.612120948022,0,1058.3763787777493,627.6255963109372,2
0,76,1,2782.561339222512,0,24.433435705835528,671.330566823483,2
0,77,0,3346.5430274279884,0,605.9346272576802,1138.3134618015224,2
0,78,1,4390.020749476128,0,345.4080906448429,424.33039457843,2
0,79,2,1693.4445351465886,0,292.2142069675675,11.677935997211456,2
0,80,0,1242.5355990951334,0,63.91679169033124,1022.7614183801686,2
0,81,2,3377.6611000668786,0,0.0,22.795158208886082,2
0,82,1,4096.939751591085,0,157.823291409083,3.153366012487258,2
0,83,1,0.0,0,0.0,198.11935293562578,2
0,84,1,1815.6843471673067,0,494.7169955062904,47.21682029997682,2
0,85,0,18016.65169800148,0,150.64291604396124,910.7803485584658,2
0,86,1,848.6291927516227,0,166.12554109070092,693.4288569229119,2
0,87,0,26877.40474105163,0,461.80493246762757,539.5898496484513,2
0,88,2,3226.457342215665,0,0.0,34.93658598490826,2
0,89,1,491.11966714714333,0,381.82309072701224,39.54021465735169,2
0,90,3,2042.7666163397298,0,0.0,13.517178291510461,2
0,91,1,1531.4206713375038,0,596.0504778018957,127.8685177736207,2
0,92,2,4926.636880202179,0,0.0,4.902353439455694,2
0,93,0,1613.0139239963157,0,0.0,6.48937385294588,2
0,94,2,1217.977926174753,0,115.30291287862526,128.59922855595786,2
0,95,2,0.0,0,2.5913224741788157,119.59840044583902,2
0,96,1,3222.242463667402,0,0.0,12.488493828257752,2
0,97,0,31153.002272250167,0,1586.7257849691214,540.2170573029639,2
0,98,1,5577.229293774671,0,355.67528692267985,189.56382510330795,2
0,99,1,11489.72787859619,0,445.9941606418772,470.3672716061221,2
0,100,2,2832.473247241369,0,129.06059174243188,510.781088856528,2
0,1,3,5791.7236916027305,0,15.73337654063799,111.40611617796414,3
0,2,0,10895.669277063966,0,2002.4071934720569,323.77172513548965,3
0,3,0,19667.226686330603,0,431.21504664918325,1297.329174122922,3
0,4,3,2757.709167948621,0,84.25913386029487,131.96103011305345,3
0,5,3,1028.3827813862586,0,71.78516969680042,158.3034405905364,3
0,6,0,19319.254545732572,0,358.45595551819366,392.3868959433742,3
0,7,2,0.0,0,710.477278672111,79.9826230062092,3
0,8,0,33318.19058030979,0,1041.9107987313953,37.26993804160648,3
0,9,0,8136.120840453517,0,190.29577745276492,1429.0170052026667,3
0,10,0,37884.985500613155,0,4120.576467794826,266.4588984052868,3
0,11,1,0.0,0,0.0,99.29885776749315,3
0,12,2,0.0,0,58.66977405614055,112.5037225574579,3
0,13,2,558.1141404039158,0,42.51404058864115,204.6402977098688,3
0,14,2,1987.689553805309,0,171.23747633432296,643.0591721196695,3
0,15,1,991.2863995289151,0,43.77543737131982,66.8034927852986,3
0,16,3,2760.3598529123474,0,0.0,4.700321797118877,3
0,17,0,1248.7936344594573,0,381.9451208213549,257.66328858813245,3
0,18,2,1851.9648098331563,0,241.5567352898523,173.55033768559798,3
0,19,2,0.0,0,0.0,92.8376533199908,3
0,20,1,4921.683899855641,0,140.1088181707284,510.0383446796956,3
0,21,2,921.0186891016692,0,329.5299567792168,10.468654394916088,3
0,22,1,1520.0554459218206,0,1134.6200120565177,142.94743000741335,3
0,23,0,27351.61438089962,0,1690.5767167546378,261.9800718500441,3
0,24,1,0.0,0,0.0,19.262849771707057,3
0,25,0,11679.670990183145,0,387.22578804639306,289.96866743955064,3
0,26,0,8190.54244425947,0,694.3248340513956,244.03764107639944,3
0,27,0,62460.954599097095,0,3894.350552644043,145.22972031387826,3
0,28,3,1776.0057858627488,0,5.625111173652444,107.15756987550095,3
0,29,0,0.0,0,0.0,8.533770584581823,3
0,30,0,6204.862553779253,0,729.6318635988929,796.844809898549,3
0,31,1,5164.218618608068,0,0.0,22.234751167750073,3
0,32,2,4029.416255574555,0,0.0,34.01197748612343,3
0,33,2,5705.874921234314,0,629.3648532945153,258.3147924418056,3
0,34,0,363.3651992938178,0,135.948219215822,170.59207552459506,3
0,35,1,1771.484091584331,0,182.30982369028004,192.12216321634153,3
0,36,0,16172.975700008681,0,893.7381834720785,394.76978494966505,3
0,37,3,7478.231667013052,0,0.0,45.92281280722346,3
0,38,0,22995.95168861562,0,274.74179592639075,174.09928546818938,3
0,39,3,3165.1525155675536,0,0.0,22.64823928195244,3
0,40,2,4418.9796195392655,0,0.0,40.00705152224187,3
0,41,1,0.0,0,0.0,83.88918176988275,3
0,42,0,35875.00050277739,0,406.62503383913355,343.5436941150627,3
0,43,2,831.284724642471,0,31.827358684675065,57.6277026983642,3
0,44,0,42594.63345412031,0,2564.3650107125172,552.0505976513218,3
0,45,0,26318.962426007067,0,1642.8567016491113,333.5781991283986,3
0,46,2,9434.698257995426,0,265.35064372658917,90.97906017875296,3
0,47,0,21441.086053398416,0,1131.6978708119657,43.574131976510216,3
0,48,1,146.10092213617781,0,0.0,146.70709412550423,3
0,49,0,40356.86468737557,0,1781.0196402900108,66.10030192279974,3
0,50,0,11269.938696809573,0,809.3204122052634,449.49780100812967,3
0,51,1,440.9574166718297,0,60.538106363212115,706.1700408149652,3
0,52,0,30621.473851961724,0,1180.9893236711546,154.69287396286092,3
0,53,0,8582.70532209899,0,1773.7891897724971,14.574020703686159,3
0,54,2,4127.877201491646,0,842.2730892797447,39.282746934284035,3
0,55,1,1862.5548299536856,0,41.809222751032415,264.72249964275005,3
0,56,2,3095.3919761153093,0,581.3566951880689,65.17321421049068,3
0,57,0,8522.26855493759,0,951.912064262162,136.2786890555909,3
0,58,2,2295.709338901348,0,248.79075431743087,24.154691752368468,3
0,59,2,3844.3734978039324,0,37.731753684606765,234.51337306193767,3
0,60,1,8590.478259119001,0,81.03226942627276,117.61917147116037,3
0,61,2,1208.4359107299501,0,506.81340075952295,21.239148985047017,3
0,62,3,5710.299019979362,0,1109.2157302616279,109.9619606947619,3
0,63,2,3826.052608734689,0,368.67886239207775,148.69137060827498,3
0,64,0,23429.832967948147,0,357.72493672720174,15.038750949354116,3
0,65,2,4201.17598557226,0,404.9521347372796,288.91416239727533,3
0,66,2,3393.980178877747,0,0.0,23.53905686050378,3
0,67,0,14628.912100210371,0,1199.3067875344063,159.69999539719205,3
0,68,0,60388.998836823106,0,3680.848518279231,169.95632209829205,3
0,69,1,4488.645735955009,0,385.36941136378067,207.966327105563,3
0,70,4,5996.21124754976,0,1713.2555956591548,13.945580774227226,3
0,71,1,132.78854422559834,0,201.65511650165405,822.5946365441607,3
0,72,0,3926.851015491814,0,566.0835436167914,63.31639540235089,3
0,73,2,2522.8234989451375,0,217.66990185830926,263.0625066411874,3
0,74,2,2885.546770095463,0,7.191896945462018,174.99454646548395,3
0,75,0,10446.644765209458,0,396.1136383193871,461.16420236973806,3
0,76,1,3055.9844011951054,0,99.74152931935264,123.65341184341,3
0,77,0,3346.5430274279884,0,559.25043423248,607.4712908929899,3
0,78,1,6005.010778027154,0,95.39231877803654,396.42815761746033,3
0,79,3,941.7330630419806,0,173.3116604152713,83.74736917794546,3
0,80,0,766.0423389210699,0,164.08142409060022,1573.343311794504,3
0,81,2,3977.6611000668786,0,0.0,11.786655404839202,3
0,82,2,3525.5465160833355,0,17.323430622221213,53.73722186229525,3
0,83,1,0.0,0,0.0,144.17862449592326,3
0,84,1,2115.6843471673064,0,269.04389854430707,88.26569127939051,3
0,85,0,20990.60770650842,0,2462.2700443124236,1339.7752840832682,3
0,86,1,0.0,0,45.44792999599477,702.1263769436716,3
0,87,0,36640.81344577255,0,267.9732570401116,267.33784591971363,3
0,88,3,3126.457342215665,0,0.0,4.605509436553707,3
0,89,1,0.0,0,119.36473930062421,67.27760743813754,3
0,90,3,2942.76661633973,0,0.0,18.602518503232528,3
0,91,1,1214.6404553880097,0,255.96284162089478,160.0271286169868,3
0,92,3,5001.7254270886915,0,0.0,5.209333518056004,3
0,93,0,1613.0139239963157,0,0.0,15.526826535370022,3
0,94,2,1313.9070694287652,0,142.61017654057363,136.71898546124507,3
0,95,2,0.0,0,0.0,108.96751258046363,3
0,96,1,3522.242463667402,0,0.0,2.351671834592827,3
0,97,0,38566.38491518453,0,1329.4206093943014,825.1882455180925,3
0,98,1,7542.1419826443025,0,791.2097404029943,14.679050436869387,3
0,99,1,13740.642800427691,0,810.6209460857247,204.35855257832353,3
0,100,2,3432.473247241369,0,168.55187515461074,719.4471122645316,3
0,1,3,5441.110285858236,0,333.15954862745434,188.13112863256296,4
0,2,0,6683.743919092702,0,63.828320526413634,93.52650229132206,4
0,3,0,18528.623860719847,0,785.0638618756118,1592.6718092134665,4
0,4,3,4570.135124015598,0,106.3044593965173,1.4011739557926133,4
0,5,3,3693.956561268068,0,174.4865149963492,11.911761128457904,4
0,6,0,16425.42449053048,0,1005.6028485764906,276.2042643216665,4
0,7,2,0.0,0,0.0,71.5631098017088,4
0,8,0,35958.29128290264,0,2366.456244070469,408.2958563097704,4
0,9,0,8078.893153552707,0,239.4859586703044,439.2386351666044,4
0,10,0,24195.365315615447,0,3905.3543649762614,43.98763768474039,4
0,11,1,0.0,0,0.0,4.005009412243203,4
0,12,2,0.0,0,0.0,125.24485035588155,4
0,13,2,292.12877678628865,0,103.58835586437253,69.76007746589737,4
0,14,2,2088.6684042258103,0,52.90915565294124,43.72905200442955,4
0,15,1,2068.0622136507336,0,142.72966475833474,18.30200370763788,4
0,16,3,3660.3598529123474,0,0.0,21.853713882599166,4
0,17,0,411.1517248993923,0,356.7408591710186,99.76323005145798,4
0,18,2,1284.2126461376674,0,254.69932847802073,174.17568898073097,4
0,19,2,0.0,0,0.0,94.16224746192714,4
0,20,1,6572.9816458776395,0,98.392185153936,267.56743315438575,4
0,21,2,142.3343351264948,0,286.54165989740943,157.23119444631388,4
0,22,1,97.5977499162309,0,353.7144560073234,161.1533916624862,4
0,23,0,22566.856053721982,0,3634.72874734806,134.57416775140632,4
0,24,1,0.0,0,0.0,483.8023582744257,4
0,25,0,11658.90816705447,0,2293.74351096559,239.42742569748657,4
0,26,0,11365.252351772247,0,103.7445276611635,65.85390306838251,4
0,27,0,56629.89594757286,0,6569.218880334175,73.9166468967563,4
0,28,4,363.12321238683376,0,270.2767667953948,49.26105757983317,4
0,29,0,0.0,0,0.0,368.7537179817932,4
0,30,0,4841.812693186192,0,329.289996583394,1163.7588131907269,4
0,31,1,7033.428972467734,0,0.0,42.21464881935469,4
0,32,2,4629.416255574555,0,0.0,39.12889870166155,4
0,33,2,4932.0053840380415,0,830.688681202789,155.31874970782914,4
0,34,0,0.0,0,4.096894623992656,327.51335274037,4
0,35,1,327.21348452994425,0,366.5168563173586,235.00151986458755,4
0,36,0,14793.33424790447,0,935.161074067737,132.4441884891063,4
0,37,4,10610.652712145862,0,0.0,56.29013852796342,4
0,38,0,24096.325409940822,0,3096.206058899976,514.6798979597854,4
0,39,3,4065.1525155675536,0,0.0,2.547270111010969,4
0,40,2,5018.9796195392655,0,0.0,26.434892750329524,4
0,41,1,0.0,0,0.0,148.2362795707496,4
0,42,0,35914.28929396694,0,1745.249139388399,284.91997003067434,4
0,43,2,1360.1595216808798,0,225.7756484140133,26.049599503059298,4
0,44,0,51526.41475633967,0,1141.5553360053377,628.7746712378647,4
0,45,0,31328.142288930623,0,2450.2916816186375,89.3620468784297,4
0,46,2,10931.860583152284,0,367.7245423844086,346.97005792183757,4
0,47,0,22152.996966256862,0,1124.6871214209348,389.25812720181756,4
0,48,1,0.0,0,34.2049470473657,64.22232089484832,4
0,49,0,38626.86235313603,0,5497.562484731674,161.3626119701017,4
0,50,0,17630.410899473518,0,2005.5571084567403,127.96209115554842,4
0,51,1,0.0,0,59.61665573121662,117.53501854314979,4
0,52,0,35457.81022474998,0,700.1929735167224,298.759646983794,4
0,53,1,9771.209861677427,0,760.556283442759,223.21502352546298,4
0,54,2,4727.877201491646,0,1634.8579943515874,13.211157835550367,4
0,55,1,1421.7844205236713,0,24.88901316772959,243.61251908484542,4
0,56,3,2014.1071517626237,0,295.4901513018025,15.915040798587667,4
0,57,0,11821.217866015832,0,274.0261132739041,295.47686166705705,4
0,58,2,1616.6933741289731,0,318.4717043390683,36.637762891606755,4
0,59,3,2748.250906158989,0,464.01732125007857,188.2589127554492,4
0,60,1,10942.952288221206,0,1500.710867618858,284.7795383185958,4
0,61,2,728.5620997389829,0,372.962865685598,229.96706096239205,4
0,62,4,4528.567154050781,0,298.5788253526356,1.8910279267848562,4
0,63,2,4062.7565305763947,0,201.3156870687006,361.9922809125411,4
0,64,0,24959.02632279683,0,2367.389489894289,413.5487132967655,4
0,65,2,5000.383257050528,0,362.88902869228684,334.1874404943419,4
0,66,2,3993.980178877747,0,0.0,29.735522415030466,4
0,67,0,14733.084630098376,0,598.0545474185276,659.8886762041153,4
0,68,0,72483.22794955672,0,1622.2884191370576,138.16704263236562,4
0,69,1,7243.666059176743,0,214.66912262152206,343.67414984275433,4
0,70,5,7431.438352912293,0,1767.0365995537218,6.815838568443047,4
0,71,1,0.0,0,33.04773659360194,303.82049475209897,4
0,72,0,3700.033318308685,0,1115.4418707208463,14.744317667951512,4
0,73,3,1406.1301998617598,0,488.40435923662795,113.96912214521937,4
0,74,2,3461.455376958624,0,453.40442838273225,334.78453548586407,4
0,75,0,11806.677409470893,0,998.8854768664663,1282.5104058986792,4
0,76,1,3808.185378174842,0,346.9568147596999,886.2273393669299,4
0,77,0,2964.018347090353,0,421.37521083251596,770.6219884475441,4
0,78,1,9431.161296567374,0,485.5863914951404,244.629393749989,4
0,79,3,993.213426533656,0,55.49673195800555,130.3315522472286,4
0,80,0,289.54907874700643,0,93.04178959968114,177.74024438352424,4
0,81,2,4577.661100066878,0,0.0,37.150712206701414,4
0,82,2,6865.732017531382,0,47.473854988394415,2.0006494911077572,4
0,83,1,0.0,0,0.0,214.26414384734147,4
0,84,1,2415.6843471673064,0,383.95617338579103,17.693549089036082,4
0,85,0,23964.563715015363,0,1019.0836586538481,14.258167449236058,4
0,86,1,0.0,0,0.0,452.1786307350698,4
0,87,0,46404.222150493464,0,4307.85426083453,443.5364687472477,4
0,88,3,4026.457342215665,0,0.0,15.632248270036785,4
0,89,1,0.0,0,0.0,96.05953845489577,4
0,90,3,3842.76661633973,0,0.0,7.38313272327713,4
0,91,1,897.8602394385158,0,381.338717930984,115.81297359473052,4
0,92,4,5396.072400983427,0,0.0,22.177091472112302,4
0,93,0,3567.699695073775,0,0.0,4.017177178656324,4
0,94,2,1409.8362126827774,0,64.388440616927,198.42038452171744,4
0,95,2,0.0,0,0.0,31.002719098857725,4
0,96,1,3822.242463667402,0,0.0,31.478306032271995,4
0,97,0,45979.76755811889,0,5014.171100406843,155.76435815211573,4
0,98,1,9511.934607366285,0,546.8211687525085,172.29502379660337,4
0,99,1,19681.433182287812,0,246.50535746983226,368.3736111400007,4
0,100,2,4032.473247241369,0,417.73834604652416,1149.9507706504914,4
0,1,3,5246.414075236565,0,59.44885585993797,13.521356832194709,5
0,2,0,196.57182415959505,0,665.2016463453888,263.1672311020837,5
0,3,0,15433.661082958546,0,536.6551457579594,274.1067547915436,5
0,4,4,4337.176930364197,0,1070.2940933607667,137.97576762084395,5
0,5,3,2201.978620362517,0,763.6420943535848,145.74488560395983,5
0,6,0,8973.568159747878,0,1584.7479603853456,194.6633700557226,5
0,7,2,0.0,0,0.0,30.98707635683472,5
0,8,0,37418.81743328657,0,434.8168581860711,588.2332632315033,5
0,9,0,7433.166651366919,0,268.8822156855906,220.97311025168818,5
0,10,0,6304.938021886883,0,1240.3292223019828,195.51662222139888,5
0,11,1,0.0,0,0.0,59.442711019628554,5
0,12,2,0.0,0,0.0,180.886271533477,5
0,13,2,25.03169645478056,0,49.73989323020548,115.11458685181631,5
0,14,2,2084.473070379426,0,146.17043335058258,360.5258132537797,5
0,15,1,1438.3756956042948,0,961.5217117158694,63.48249338260224,5
0,16,3,4560.359852912347,0,0.0,11.600221141613702,5
0,17,0,0.0,0,84.00173117411663,256.95145660720925,5
0,18,2,979.7387404875531,0,175.55493084679605,169.07610918719212,5
0,19,2,0.0,0,0.0,97.66251718872344,5
0,20,1,5090.415975915865,0,247.91220848812176,200.57569971929166,5
0,21,2,0.0,0,14.920224726569028,76.01369570770085,5
0,22,1,0.0,0,14.071471825551976,29.264280312492787,5
0,23,0,16546.581628490858,0,658.8766511902038,269.682295833858,5
0,24,1,0.0,0,0.0,635.3202694636361,5
0,25,0,9665.456074569154,0,480.382755446627,160.2689522079763,5
0,26,0,14224.572509734202,0,400.70854974519045,523.9546991817613,5
0,27,0,48730.59884849141,0,1233.0417690893735,186.9058136259939,5
0,28,4,0.0,0,51.82368446532688,12.919597803243146,5
0,29,0,0.0,0,0.0,113.25464234659191,5
0,30,0,3304.064064523979,0,290.73145432269513,357.6198306327018,5
0,31,1,7984.5088764392685,0,0.0,61.830585641087126,5
0,32,2,5229.416255574555,0,0.0,7.099449053143077,5
0,33,2,1995.2634441714208,0,1199.8551806651792,81.01432220382821,5
0,34,0,0.0,0,0.0,508.2341565425165,5
0,35,1,0.0,0,74.92646704635465,18.365185952405255,5
0,36,0,12672.690074859462,0,1321.7364896736128,493.32853095821974,5
0,37,4,12396.505568299606,0,0.0,58.66608181560448,5
0,38,0,24502.22943568479,0,1215.6459964180513,206.39517794681095,5
0,39,3,4965.152515567554,0,0.0,16.660404024703546,5
0,40,2,5618.9796195392655,0,0.0,28.34822227671865,5
0,41,1,0.0,0,0.0,66.81519875001057,5
0,42,0,33925.92044770426,0,3601.5935753202457,294.9756247638591,5
0,43,3,708.4289819338906,0,422.7458352787094,64.0551239923819,5
0,44,0,60458.19605855903,0,3809.4161102070398,520.2514316207996,5
0,45,0,35402.61951127281,0,1378.3971934581484,761.6108064031417,5
0,46,2,12208.633450107702,0,1587.9838809425937,360.8858598014189,5
0,47,0,21671.465127440828,0,1046.3183094046606,401.60191083904874,5
0,48,1,0.0,0,0.0,332.9268102567904,5
0,49,0,36896.860018896485,0,1087.1047503985515,4.684347126720128,5
0,50,0,19101.58876517692,0,1500.538890285843,12.617957450463015,5
0,51,1,0.0,0,0.0,141.91167258782698,5
0,52,0,40294.14659753823,0,2150.9134286108356,26.730984722669085,5
0,53,2,9543.785181133313,0,1891.5441618617485,225.50573928405805,5
0,54,2,4955.5876170948595,0,731.9612113431095,45.07506880669767,5
0,55,2,0.0,0,199.78376485297224,57.955180414694084,5
0,56,3,1932.8223274099382,0,61.92333425925402,67.98952929411361,5
0,57,0,15120.167177094074,0,213.00270180313083,380.9237998595911,5
0,58,2,646.7005748263,0,255.46429991063505,230.0709493564549,5
0,59,3,2446.148938041953,0,141.86284688430797,228.1796635303913,5
0,60,1,11832.764229689732,0,925.9571144683176,173.2933947444185,5
0,61,2,248.68828874801557,0,40.41955194908135,90.08044645167783,5
0,62,4,4441.078845609045,0,35.60822296020856,112.10479294199553,5
0,63,2,4414.989448761249,0,374.02794752618314,258.9810870553042,5
0,64,0,25192.32227976402,0,1164.7578677463232,140.4882844772218,5
0,65,2,5428.684651981582,0,579.0706645614509,8.407561361636729,5
0,66,2,4593.980178877748,0,0.0,10.401499475820883,5
0,67,0,13653.232711998528,0,932.2114254103258,46.80096738299554,5
0,68,0,84577.45706229034,0,54.681049708775795,266.8887210968082,5
0,69,2,6305.117595176262,0,588.9328376176294,64.1779351831879,5
0,70,5,10335.046735370084,0,2968.2942241666783,3.2979732150465346,5
0,71,1,0.0,0,0.0,288.96852605599287,5
0,72,0,3392.758838259336,0,849.8490500861307,14.195964332138612,5
0,73,3,1289.4369007783823,0,26.78787763057536,223.75665063645576,5
0,74,3,2777.439785141047,0,524.949351691631,244.43864359879913,5
0,75,0,12460.482774245189,0,958.7328593900614,727.6431655000143,5
0,76,1,6863.00210843182,0,222.0272292771604,547.1825138045135,5
0,77,0,2581.493666752718,0,416.2517768369756,1071.9996055723427,5
0,78,1,11815.70002137167,0,225.42813437870308,491.0080877045915,5
0,79,3,1059.9455320447398,0,22.70578947473607,175.64750317080492,5
0,80,0,0.0,0,18.221060201295284,743.1657771882077,5
0,81,2,5177.661100066878,0,0.0,7.647453830463802,5
0,82,3,6220.307754066786,0,1264.471389121114,59.08182114792323,5
0,83,1,0.0,0,0.0,124.75043362987043,5
0,84,1,2715.6843471673064,0,431.242134784155,0.6803169296635181,5
0,85,0,26938.519723522306,0,2415.2463767998192,1238.3307814566767,5
0,86,1,0.0,0,0.0,301.22473962952705,5
0,87,0,54857.62916798469,0,1188.0167654945965,560.7326647117982,5
0,88,3,4926.4573422156645,0,0.0,34.706429668416625,5
0,89,1,0.0,0,0.0,76.69484964927565,5
0,90,3,4742.76661633973,0,0.0,14.76547067564858,5
0,91,1,581.0800234890218,0,104.14722077689783,96.0284891620778,5
0,92,5,5896.072400983427,0,0.0,39.587829575148746,5
0,93,1,2867.699695073775,0,0.0,30.81158867440929,5
0,94,2,1505.7653559367895,0,182.5160483915533,213.63266199048823,5
0,95,2,0.0,0,0.0,10.601810590505849,5
0,96,1,4122.242463667402,0,0.0,17.15596212931394,5
0,97,0,50144.6193538043,0,5949.87918069339,560.4511259493006,5
0,98,1,10867.386222625593,0,541.5046265513657,18.464104186135284,5
0,99,1,23043.577157338732,0,24.017853227147818,453.7216995842178,5
0,100,2,4632.473247241369,0,550.1356923981411,23.493704474396417,5
0,1,3,4732.98134823022,0,156.16986351272183,294.6180756008393,6
0,2,0,0.0,0,1.8235398119112805,246.37209331128489,6
0,3,0,8357.239986645554,0,1248.0356918603584,142.99708799984657,6
0,4,4,5223.398205744326,0,161.9106313878106,18.987860698247694,6
0,5,3,1886.2540500694413,0,262.6635063411705,169.92199807236997,6
0,6,0,0.0,0,642.1900423460027,353.5430367431832,6
0,7,2,0.0,0,0.0,40.503656518983924,6
0,8,0,36064.41756066172,0,1220.0104845650976,467.85196794737635,6
0,9,0,5127.629755601926,0,680.5534184385283,1067.0646085828844,6
0,10,0,0.0,0,120.4276666464254,318.0501668738806,6
0,11,1,0.0,0,0.0,76.64237429441111,6
0,12,2,0.0,0,0.0,208.70424025923688,6
0,13,2,0.0,0,4.49116716956269,201.260282823116,6
0,14,2,2080.277736533042,0,150.7760800596472,545.4912428191016,6
0,15,1,233.7273051036459,0,71.81166771957805,80.18139214070585,6
0,16,3,5460.359852912347,0,0.0,1.58851884243149,6
0,17,0,0.0,0,0.0,167.14352211124577,6
0,18,2,0.0,0,102.1564850808724,37.59882215205654,6
0,19,2,0.0,0,0.0,166.0991363944439,6
0,20,1,3864.2440060755057,0,132.80890257980272,449.5755152558444,6
0,21,2,0.0,0,0.0,61.399492892988846,6
0,22,1,0.0,0,0.0,112.19607097774845,6
0,23,0,10430.182958787496,0,133.47181107897904,161.65213752683513,6
0,24,1,0.0,0,0.0,594.6255715821035,6
0,25,0,10020.353123519042,0,1901.1366999140462,323.91522409566153,6
0,26,0,16290.58507296623,0,468.112799114287,539.1007391428752,6
0,27,0,38403.97768682261,0,1477.789885061268,271.451829277597,6
0,28,4,0.0,0,0.0,76.17477026095442,6
0,29,0,0.0,0,0.0,318.61214111628254,6
0,30,0,1719.872143940559,0,64.7914721832178,521.6802010659098,6
0,31,1,8627.215113911196,0,0.0,43.222432597851615,6
0,32,2,5829.416255574555,0,0.0,15.797418324231591,6
0,33,2,1324.5909848054453,0,220.60390209201188,238.51672744065516,6
0,34,0,0.0,0,0.0,121.56936516272822,6
0,35,1,644.2093598028423,0,0.0,242.13947181308657,6
0,36,0,6429.4177999072,0,1782.9352983726378,444.8395042547556,6
0,37,5,14552.633982870948,0,0.0,7.628085317866237,6
0,38,0,24908.133461428755,0,3224.720393546956,672.7280687417438,6
0,39,3,5865.152515567554,0,0.0,28.085193571674214,6
0,40,2,6218.9796195392655,0,0.0,32.72958258891591,6
