,hh_id,migrations,wealth,num_shocked,wtp,wta,found_work,tick,ag_fac,mig_util,mig_threshold,comm_scale
0,1,0,849742.3603784854,0,18030.30337789179,4243.546519964017,4101,19,10000,50000,1000000,0
0,2,0,0.0,0,18426.05422092533,7037.272581766738,4101,19,10000,50000,1000000,0
0,3,0,0.0,0,18323.216732163215,10855.852442406713,4101,19,10000,50000,1000000,0
0,4,0,0.0,0,18681.625329167917,10118.479146737447,4101,19,10000,50000,1000000,0
0,5,0,0.0,0,18349.172503102433,14486.985176167671,4101,19,10000,50000,1000000,0
0,6,0,0.0,0,17757.638869517345,2071.5506846375774,4101,19,10000,50000,1000000,0
0,7,0,0.0,0,17613.373042002502,12564.618002315086,4101,19,10000,50000,1000000,0
0,8,0,7295866.266294209,0,18677.347242454194,474.1800557867126,4101,19,10000,50000,1000000,0
0,9,0,0.0,0,18582.89426315137,6066.685342370073,4101,19,10000,50000,1000000,0
0,10,0,0.0,0,18541.18680695843,12204.502739193846,4101,19,10000,50000,1000000,0
0,11,0,12312591.58671228,0,18557.374095824143,10392.81042194159,4101,19,10000,50000,1000000,0
0,12,0,0.0,0,18498.570041072333,14804.659710021944,4101,19,10000,50000,1000000,0
0,13,0,0.0,0,17922.333590648264,8483.25333707687,4101,19,10000,50000,1000000,0
0,14,0,0.0,0,16027.965506439285,18217.502658085647,4101,19,10000,50000,1000000,0
0,15,0,0.0,0,18057.70191821168,16594.79283274688,4101,19,10000,50000,1000000,0
0,16,0,0.0,0,17329.226968318177,17373.99617231709,4101,19,10000,50000,1000000,0
0,17,0,0.0,0,17026.95953337376,741.4070359139035,4101,19,10000,50000,1000000,0
0,18,0,0.0,0,16356.6355742289,6298.47416045735,4101,19,10000,50000,1000000,0
0,19,0,44082580.48286283,0,17890.026254054028,15804.589849541177,4101,19,10000,50000,1000000,0
0,20,0,0.0,0,17557.903764886214,11008.837586913736,4101,19,10000,50000,1000000,0
0,21,0,0.0,0,18375.590933062864,1116.653846663369,4101,19,10000,50000,1000000,0
0,22,0,0.0,0,16330.657842741357,1022.4116966843977,4101,19,10000,50000,1000000,0
0,23,0,22906764.626008913,0,19139.292849231988,19443.922205143048,4101,19,10000,50000,1000000,0
0,24,0,0.0,0,18608.4937604467,9977.677871886346,4101,19,10000,50000,1000000,0
0,25,0,0.0,0,18479.133579504734,19729.212323005424,4101,19,10000,50000,1000000,0
