,hh_id,migrations,wealth,num_shocked,wtp,wta,found_work,tick,ag_fac,mig_util,mig_threshold,comm_scale
0,1,0,1860179.0653962446,0,17273.15597026224,20000.0,0,19,10000,10000,10000000,0
0,2,0,2726829.7169699166,0,18352.307230584975,20000.0,0,19,10000,10000,10000000,0
0,3,0,1443491.7591456894,0,15424.056803857933,20000.0,0,19,10000,10000,10000000,0
0,4,0,1683780.0517034805,0,18090.62889512238,20000.0,0,19,10000,10000,10000000,0
0,5,0,2328404.7630826244,0,17953.617684395715,20000.0,0,19,10000,10000,10000000,0
0,6,0,951665.4458358331,0,17225.694440187017,20000.0,0,19,10000,10000,10000000,0
0,7,0,1604492.031930836,0,18711.179429114745,20000.0,0,19,10000,10000,10000000,0
0,8,0,2251030.045770616,0,16809.709048286233,20000.0,0,19,10000,10000,10000000,0
0,9,0,2545638.5998396804,0,17646.884966921465,20000.0,0,19,10000,10000,10000000,0
0,10,0,1480362.3119794277,0,18065.271244853124,20000.0,0,19,10000,10000,10000000,0
0,11,0,2541848.991142006,0,17969.12766284417,20000.0,0,19,10000,10000,10000000,0
0,12,0,11238220.857159123,0,18771.158454003085,20000.0,0,19,10000,10000,10000000,0
0,13,0,2375763.9920778587,0,17507.2543446301,20000.0,0,19,10000,10000,10000000,0
0,14,0,0.0,0,17339.68533281561,20000.0,0,19,10000,10000,10000000,0
0,15,0,2776061.752948769,0,18618.76627008851,20000.0,0,19,10000,10000,10000000,0
0,16,0,1973737.4537744445,0,18220.324339791547,20000.0,0,19,10000,10000,10000000,0
0,17,0,2206901.843283562,0,18480.250953398016,20000.0,0,19,10000,10000,10000000,0
0,18,0,733304.5387964546,0,15919.193790201285,20000.0,0,19,10000,10000,10000000,0
0,19,0,1046318.6735191602,0,17491.68261920025,20000.0,0,19,10000,10000,10000000,0
0,20,0,21110765.549307864,0,17729.656261024742,20000.0,0,19,10000,10000,10000000,0
0,21,0,2159276.5591990007,0,18539.767185832905,20000.0,0,19,10000,10000,10000000,0
0,22,0,5063.141837716394,0,15939.873430940439,20000.0,0,19,10000,10000,10000000,0
0,23,0,913178.9978223147,0,16761.91409970098,20000.0,0,19,10000,10000,10000000,0
0,24,0,1134178.610774799,0,17362.07923464737,20000.0,0,19,10000,10000,10000000,0
0,25,0,2106127.611309599,0,18129.132686068442,20000.0,0,19,10000,10000,10000000,0
0,26,0,2203637.3503131825,0,18396.87722056108,20000.0,0,19,10000,10000,10000000,0
0,27,0,1950395.5497988118,0,18257.599300835427,20000.0,0,19,10000,10000,10000000,0
0,28,0,1153046.0358550579,0,18112.872266105347,20000.0,0,19,10000,10000,10000000,0
0,29,0,23561752.97598055,0,18528.448307700746,20000.0,0,19,10000,10000,10000000,0
0,30,0,2400104.6900266125,0,18385.11347121834,20000.0,0,19,10000,10000,10000000,0
0,31,0,1476690.2257667491,0,16133.40596756585,20000.0,0,19,10000,10000,10000000,0
0,32,0,1674497.5450007669,0,18178.31362562344,20000.0,0,19,10000,10000,10000000,0
0,33,0,1754956.2723692823,0,17391.611013131223,20000.0,0,19,10000,10000,10000000,0
0,34,0,1949200.6747335563,0,17655.212250047927,20000.0,0,19,10000,10000,10000000,0
