,hh_id,migrations,wealth,num_shocked,wtp,wta,found_work,tick
0,1,0,68183.53753769075,0,1842.5579911846733,20000.0,0,19
0,2,0,0.0,0,1703.3885021512758,20000.0,0,19
0,3,0,0.0,0,1729.071816206848,20000.0,0,19
0,4,0,167726.8834127103,0,1888.527623561786,20000.0,0,19
0,5,0,0.0,0,1754.267441529582,20000.0,0,19
0,6,0,0.0,0,1807.5582620864632,20000.0,0,19
0,7,0,0.0,0,1719.7567714978704,20000.0,0,19
0,8,0,0.0,0,1701.3731703539565,20000.0,0,19
0,9,0,0.0,0,1728.769615160169,20000.0,0,19
0,10,0,0.0,0,1766.2971959260553,20000.0,0,19
0,11,0,0.0,0,1767.822161707741,20000.0,0,19
0,12,0,0.0,0,1550.996529445679,20000.0,0,19
0,13,0,0.0,0,1631.382653799212,20000.0,0,19
0,14,0,0.0,0,1764.4737567811494,20000.0,0,19
0,15,0,0.0,0,1716.9395227646467,20000.0,0,19
0,16,0,0.0,0,1710.2447619363259,20000.0,0,19
0,17,0,0.0,0,1708.7566408836499,20000.0,0,19
0,18,0,0.0,0,1712.1423870366666,20000.0,0,19
0,19,0,0.0,0,1381.6178031833365,20000.0,0,19
0,20,0,322329.18621338374,0,1837.5144469379948,20000.0,0,19
0,21,0,0.0,0,1712.9685417332155,20000.0,0,19
0,22,0,0.0,0,1605.4603271951241,20000.0,0,19
0,23,0,0.0,0,1736.5046664356098,20000.0,0,19
0,24,0,0.0,0,1771.0856746052832,20000.0,0,19
0,25,0,0.0,0,1754.9840122772455,20000.0,0,19
0,26,0,0.0,0,1512.6543078330465,20000.0,0,19
0,27,0,0.0,0,1803.7491917354514,20000.0,0,19
0,28,0,0.0,0,1820.4118203712694,20000.0,0,19
0,29,0,1976819.9875616645,0,1762.4278688108488,20000.0,0,19
0,30,0,0.0,0,1850.4236511662514,20000.0,0,19
0,31,0,0.0,0,1754.459640431595,20000.0,0,19
0,32,0,0.0,0,1476.0975294605494,20000.0,0,19
0,33,0,0.0,0,1695.4011258548228,20000.0,0,19
0,34,0,88812.14596569534,0,1838.3610666671054,20000.0,0,19
0,35,0,0.0,0,1757.9807410749218,20000.0,0,19
0,36,0,0.0,0,1686.4162002918583,20000.0,0,19
0,37,0,0.0,0,1727.5252722279297,20000.0,0,19
0,38,0,0.0,0,1830.2492732026549,20000.0,0,19
0,39,0,0.0,0,1835.4908891426182,20000.0,0,19
0,40,0,315142.6242086976,0,1901.2019275647963,20000.0,0,19
0,41,0,0.0,0,1773.857139224257,20000.0,0,19
0,42,0,0.0,0,1872.3509149418028,20000.0,0,19
0,43,0,0.0,0,1500.7783927272146,20000.0,0,19
0,44,0,0.0,0,1628.9158634465907,20000.0,0,19
0,45,0,0.0,0,1856.3247252255733,20000.0,0,19
0,46,0,206831.94593102756,0,1891.4535258892156,20000.0,0,19
0,47,0,0.0,0,1828.3738067045283,20000.0,0,19
0,48,0,0.0,0,1677.8242962227491,20000.0,0,19
0,49,0,0.0,0,1749.5230661874882,20000.0,0,19
0,50,0,0.0,0,1532.2886697936065,20000.0,0,19
0,51,0,0.0,0,1820.6458275208174,20000.0,0,19
0,52,0,0.0,0,1589.5543392347186,20000.0,0,19
0,53,0,58437.55597005102,0,1825.7250507197787,20000.0,0,19
0,54,0,0.0,0,1892.5535725907284,20000.0,0,19
0,55,0,0.0,0,1722.3150631447636,20000.0,0,19
0,56,0,0.0,0,1865.2510101330543,20000.0,0,19
0,57,0,0.0,0,1783.1325008626686,20000.0,0,19
0,58,0,0.0,0,1697.9188615313008,20000.0,0,19
0,59,0,0.0,0,1787.6207638203052,20000.0,0,19
0,60,0,0.0,0,1849.525826309381,20000.0,0,19
0,61,0,0.0,0,1768.0877426864104,20000.0,0,19
0,62,0,0.0,0,1772.4154440837658,20000.0,0,19
0,63,0,0.0,0,1780.4920158662949,20000.0,0,19
0,64,0,0.0,0,1688.1703876234103,20000.0,0,19
0,65,0,0.0,0,1710.9424462836896,20000.0,0,19
0,66,0,0.0,0,1601.6358589449392,20000.0,0,19
0,67,0,1473864.981198917,0,1753.9541631196805,20000.0,0,19
0,68,0,0.0,0,1724.7733169310898,20000.0,0,19
0,69,0,0.0,0,1769.2207197573937,20000.0,0,19
0,70,0,0.0,0,1774.203895054987,20000.0,0,19
0,71,0,0.0,0,1459.2381207219848,20000.0,0,19
0,72,0,0.0,0,1507.516928711876,20000.0,0,19
0,73,0,0.0,0,1870.0684876767125,20000.0,0,19
0,74,0,0.0,0,1674.5194895779703,20000.0,0,19
0,75,0,729230.6829546754,0,1920.5074535627737,20000.0,0,19
0,76,0,0.0,0,1591.5173905891995,20000.0,0,19
0,77,0,0.0,0,1803.2834205635138,20000.0,0,19
0,78,0,0.0,0,1864.4199904697416,20000.0,0,19
0,79,0,0.0,0,1769.7281396829774,20000.0,0,19
0,80,0,0.0,0,1696.1976335021548,20000.0,0,19
0,81,0,1305800.8095434806,0,1878.8033134686548,20000.0,0,19
0,82,0,0.0,0,1691.3702799736911,20000.0,0,19
0,83,0,0.0,0,1404.76306750538,20000.0,0,19
0,84,0,0.0,0,1722.1699777374372,20000.0,0,19
0,85,0,0.0,0,1790.2457169074626,20000.0,0,19
0,86,0,0.0,0,1856.9098612643584,20000.0,0,19
0,87,0,0.0,0,1865.2983127128095,20000.0,0,19
0,88,0,0.0,0,1751.0890067366906,20000.0,0,19
0,89,0,0.0,0,1699.247163966377,20000.0,0,19
0,90,0,0.0,0,1714.5990578528292,20000.0,0,19
0,91,0,0.0,0,1898.51669312973,20000.0,0,19
0,92,0,0.0,0,1798.4213066899315,20000.0,0,19
0,93,0,0.0,0,1602.4768838828186,20000.0,0,19
0,94,0,0.0,0,1809.7586063875867,20000.0,0,19
0,95,0,0.0,0,1711.4459391211692,20000.0,0,19
0,96,0,0.0,0,1811.0137531507262,20000.0,0,19
0,97,0,0.0,0,1769.5877315781545,20000.0,0,19
0,98,0,0.0,0,1530.5106718840586,20000.0,0,19
0,99,0,0.0,0,1690.622244634888,20000.0,0,19
0,100,0,0.0,0,1785.8346401418287,20000.0,0,19
0,1,0,0.0,1,0.0,20000.0,0,19
0,2,0,0.0,0,1819.0061948546347,20000.0,0,19
0,3,0,0.0,0,1546.7173223597106,20000.0,0,19
0,4,0,0.0,1,1340.9611753750364,20000.0,0,19
0,5,0,0.0,1,1647.971195671931,20000.0,0,19
0,6,0,0.0,2,1860.7332005285334,20000.0,0,19
0,7,0,0.0,0,1620.9651622966073,20000.0,0,19
0,8,0,0.0,0,1412.523908035451,20000.0,0,19
0,9,0,0.0,0,1736.9947737423809,20000.0,0,19
0,10,0,0.0,1,0.0,20000.0,0,19
0,11,0,0.0,0,1832.0450503149452,20000.0,0,19
0,12,0,0.0,0,1644.6397124647865,20000.0,0,19
0,13,0,0.0,0,1785.676025569711,20000.0,0,19
0,14,0,1126287.1272858738,0,1771.1729503268944,20000.0,0,19
0,15,0,465238.87086069264,0,1912.4352670080095,20000.0,0,19
0,16,0,0.0,0,1818.7814300869097,20000.0,0,19
0,17,0,0.0,0,1833.283759837584,20000.0,0,19
0,18,0,0.0,0,1836.3912417111458,20000.0,0,19
0,19,0,0.0,0,1734.6596028695176,20000.0,0,19
0,20,0,0.0,1,1024.434622292654,20000.0,0,19
0,21,0,786524.2108633796,0,1878.6167747400934,20000.0,0,19
0,22,0,0.0,0,1535.0735400000144,20000.0,0,19
0,23,0,0.0,0,1764.726555836617,20000.0,0,19
0,24,0,360660.4409261792,0,1826.7072240598798,20000.0,0,19
0,25,0,0.0,0,1769.3012506092718,20000.0,0,19
0,26,0,0.0,0,1807.8486775394244,20000.0,0,19
0,27,0,0.0,0,1676.2396766678678,20000.0,0,19
0,28,0,168667.1173824192,0,1903.8303775799761,20000.0,0,19
0,29,0,0.0,0,1738.1394191747647,20000.0,0,19
0,30,0,0.0,0,1308.1254425221855,20000.0,0,19
0,31,0,0.0,0,1849.0445512466047,20000.0,0,19
0,32,0,0.0,0,1644.5460897431988,20000.0,0,19
0,33,0,0.0,1,1468.5584135777328,20000.0,0,19
0,34,0,0.0,0,1787.2011499781893,20000.0,0,19
0,35,0,0.0,0,1781.032426390719,20000.0,0,19
0,36,0,0.0,0,1791.2493129651375,20000.0,0,19
0,37,0,0.0,0,1726.1062197216645,20000.0,0,19
0,38,0,0.0,0,1752.3629411046768,20000.0,0,19
0,39,0,0.0,0,1682.8704952962353,20000.0,0,19
0,40,0,180994.36159200926,0,1866.2370318073474,20000.0,0,19
0,41,1,513227.79508972616,1,1783.7551760920853,20000.0,0,19
0,42,0,0.0,0,1734.5546536913293,20000.0,0,19
0,43,0,0.0,0,0.0,20000.0,0,19
0,44,0,0.0,0,1541.0203038111981,20000.0,0,19
0,45,0,1697045.615117829,0,1806.9372875236486,20000.0,0,19
0,46,0,0.0,0,1852.8734246816687,20000.0,0,19
0,47,0,0.0,0,1771.1554937165577,20000.0,0,19
0,48,0,0.0,0,1726.0955817164347,20000.0,0,19
0,49,0,0.0,0,1869.2514635118264,20000.0,0,19
0,50,0,0.0,0,1441.2984387337283,20000.0,0,19
0,51,0,0.0,0,1802.962893632159,20000.0,0,19
0,52,0,0.0,0,1597.6633905017825,20000.0,0,19
0,53,0,0.0,0,1746.8911951075092,20000.0,0,19
0,54,0,0.0,0,1723.3598447439551,20000.0,0,19
0,55,0,0.0,0,1840.7684470189965,20000.0,0,19
0,56,0,0.0,0,1408.8241140573505,20000.0,0,19
0,57,0,0.0,0,1820.164631908325,20000.0,0,19
0,58,0,0.0,0,1760.9877739272783,20000.0,0,19
0,59,0,0.0,0,1754.7769519744277,20000.0,0,19
0,60,0,0.0,0,1740.5356517224002,20000.0,0,19
0,61,0,0.0,0,1772.9639172127,20000.0,0,19
0,62,0,0.0,0,1787.8253423649173,20000.0,0,19
