,hh_id,migrations,wealth,num_shocked,wtp,wta,found_work,tick
0,1,0,0.0,0,1762.7745060905104,20000.0,0,19
0,2,0,0.0,0,1746.0587213536587,20000.0,0,19
0,3,0,2462589.426534441,0,1908.0037939544688,20000.0,0,19
0,4,0,0.0,0,1837.147475632284,20000.0,0,19
0,5,0,242723.99547767048,0,1855.7421412854058,20000.0,0,19
0,6,0,0.0,0,1712.9817900551009,20000.0,0,19
0,7,0,0.0,0,1680.922689495646,20000.0,0,19
0,8,0,0.0,0,1619.4652153908942,20000.0,0,19
0,9,0,0.0,0,1666.118178446878,20000.0,0,19
0,10,0,0.0,0,1626.4320568899816,20000.0,0,19
0,11,0,0.0,0,1819.2970495749732,20000.0,0,19
0,12,0,0.0,0,1749.913845655611,20000.0,0,19
0,13,0,0.0,0,1175.3861741082399,20000.0,0,19
0,14,0,0.0,0,1887.4905834718024,20000.0,0,19
0,15,0,0.0,0,1886.7472657076692,20000.0,0,19
0,16,0,0.0,0,1792.8347760116967,20000.0,0,19
0,17,0,0.0,0,1741.3750652237989,20000.0,0,19
0,18,0,0.0,0,1764.7273916658469,20000.0,0,19
0,19,0,0.0,0,1729.980775068482,20000.0,0,19
0,20,0,0.0,0,1414.6590688232504,20000.0,0,19
0,21,0,0.0,0,1608.1340478707364,20000.0,0,19
0,22,0,0.0,0,1770.1520835570795,20000.0,0,19
0,23,0,0.0,0,1818.3443782882593,20000.0,0,19
0,24,0,0.0,0,1823.3149176649656,20000.0,0,19
0,25,0,0.0,0,1874.7668302890168,20000.0,0,19
0,26,0,0.0,0,1679.8116572276854,20000.0,0,19
0,27,0,0.0,0,1888.7356810268861,20000.0,0,19
0,28,0,0.0,0,1750.9573690234963,20000.0,0,19
0,29,0,0.0,0,1870.361980619717,20000.0,0,19
0,30,0,0.0,0,1702.8704719630862,20000.0,0,19
0,31,0,0.0,0,1868.6567256840942,20000.0,0,19
0,32,0,0.0,0,1683.0357850166097,20000.0,0,19
0,33,0,0.0,0,1724.8132852170136,20000.0,0,19
0,34,0,0.0,0,1795.3177737043854,20000.0,0,19
0,35,0,0.0,0,1758.7228509055358,20000.0,0,19
0,36,0,0.0,0,1360.71529504593,20000.0,0,19
0,37,0,0.0,0,1738.5395242501752,20000.0,0,19
0,38,0,0.0,0,1672.875129447805,20000.0,0,19
0,39,0,0.0,0,1622.9305531808513,20000.0,0,19
0,40,0,0.0,0,1862.417705090622,20000.0,0,19
0,41,0,0.0,0,1792.6140840891023,20000.0,0,19
0,42,0,0.0,0,1815.0310881928024,20000.0,0,19
0,43,0,0.0,0,1581.4261836623518,20000.0,0,19
0,44,0,0.0,0,1693.4568050379207,20000.0,0,19
0,45,0,644255.667669013,0,1908.0985405969989,20000.0,0,19
0,46,0,0.0,0,1666.1909369078135,20000.0,0,19
0,47,0,0.0,0,1805.6813382560085,20000.0,0,19
0,48,0,1531097.228536117,0,1796.4509158333442,20000.0,0,19
0,49,0,0.0,0,1735.3411248371365,20000.0,0,19
0,50,0,0.0,0,1572.223498710297,20000.0,0,19
0,51,0,0.0,0,1884.4113890610315,20000.0,0,19
0,52,0,0.0,0,1725.4482363769966,20000.0,0,19
0,53,0,0.0,0,1812.118003035687,20000.0,0,19
0,54,0,0.0,0,1705.272412670597,20000.0,0,19
0,55,0,0.0,0,1668.8445559664922,20000.0,0,19
0,56,0,0.0,0,1660.425403778512,20000.0,0,19
0,57,0,0.0,0,1754.120792540639,20000.0,0,19
0,58,0,0.0,0,1783.2742349418477,20000.0,0,19
0,59,0,0.0,0,1651.5334205259096,20000.0,0,19
0,60,0,0.0,0,1600.7437582367834,20000.0,0,19
0,61,0,0.0,0,1736.8015500843208,20000.0,0,19
0,62,0,0.0,0,1622.7809177852146,20000.0,0,19
0,63,0,0.0,0,1574.581109091149,20000.0,0,19
0,64,0,0.0,0,1739.1970944971858,20000.0,0,19
0,65,0,1088096.8139034552,0,1871.088707807319,20000.0,0,19
0,66,0,0.0,0,1875.450675291806,20000.0,0,19
0,67,0,0.0,0,1778.91145103405,20000.0,0,19
0,68,0,0.0,0,1747.167749233062,20000.0,0,19
