,hh_id,migrations,wealth,num_shocked,wtp,wta,found_work,tick,ag_fac,mig_util,mig_threshold,comm_scale
0,1,0,0.0,3,17265.630478219384,20000.0,0,19,10000,10000,10000000,0.15
0,2,0,349199.1451210423,1,18850.0226612799,20000.0,0,19,10000,10000,10000000,0.15
0,3,0,2461406.6968315523,0,17455.242017967023,20000.0,0,19,10000,10000,10000000,0.15
0,4,0,717403.294494286,1,16570.344437705153,20000.0,0,19,10000,10000,10000000,0.15
0,5,0,0.0,1,17941.841245084306,20000.0,0,19,10000,10000,10000000,0.15
0,6,0,1302714.7313146135,0,16680.90159225926,20000.0,0,19,10000,10000,10000000,0.15
0,7,0,936419.8911087711,3,17353.965439503576,20000.0,0,19,10000,10000,10000000,0.15
0,8,0,19999.425233982794,2,17423.436717130633,20000.0,0,19,10000,10000,10000000,0.15
0,9,0,2655876.935050529,0,18207.23289116237,20000.0,0,19,10000,10000,10000000,0.15
0,10,0,1925935.62623762,1,18321.1247072068,20000.0,0,19,10000,10000,10000000,0.15
0,11,0,0.0,1,18084.315582222476,20000.0,0,19,10000,10000,10000000,0.15
0,12,0,0.0,0,16155.308841495269,20000.0,0,19,10000,10000,10000000,0.15
0,13,0,0.0,1,16284.400717000743,20000.0,0,19,10000,10000,10000000,0.15
0,14,0,36269.18817962248,2,16044.864696603747,20000.0,0,19,10000,10000,10000000,0.15
0,15,0,300294.4289514364,2,18544.100869654954,20000.0,0,19,10000,10000,10000000,0.15
0,16,1,10705691.135247493,1,18199.847185214745,20000.0,0,19,10000,10000,10000000,0.15
0,17,0,334463.4366955329,1,18551.999411723078,20000.0,0,19,10000,10000,10000000,0.15
0,18,0,6528.132748282187,0,12673.297239686683,20000.0,0,19,10000,10000,10000000,0.15
0,19,0,938493.0385076087,1,18207.839183872216,20000.0,0,19,10000,10000,10000000,0.15
0,20,0,2135638.602865158,0,18411.361446752686,20000.0,0,19,10000,10000,10000000,0.15
0,21,1,1246165.7525740922,2,17679.264610629285,20000.0,0,19,10000,10000,10000000,0.15
0,22,0,567184.6540354178,0,17866.864308978995,20000.0,0,19,10000,10000,10000000,0.15
0,23,0,0.0,1,16609.92323077869,20000.0,0,19,10000,10000,10000000,0.15
0,24,0,0.0,0,17025.60491675909,20000.0,0,19,10000,10000,10000000,0.15
0,25,0,1123237.1708988738,0,18569.101260474,20000.0,0,19,10000,10000,10000000,0.15
0,26,0,1405399.4535843318,1,18349.545241615604,20000.0,0,19,10000,10000,10000000,0.15
0,27,0,0.0,0,14128.988481077951,20000.0,0,19,10000,10000,10000000,0.15
0,28,0,115090.66051516941,2,18052.129677856814,20000.0,0,19,10000,10000,10000000,0.15
0,29,0,0.0,0,14635.31635742621,20000.0,0,19,10000,10000,10000000,0.15
0,30,0,839718.8421557756,1,17170.17599275314,20000.0,0,19,10000,10000,10000000,0.15
0,31,0,135760.56019080276,0,17226.797569203845,20000.0,0,19,10000,10000,10000000,0.15
0,32,0,0.0,0,15851.87357358313,20000.0,0,19,10000,10000,10000000,0.15
0,33,0,199318.99087188847,1,17523.673284537217,20000.0,0,19,10000,10000,10000000,0.15
0,34,0,1348084.377002551,1,18155.680164620724,20000.0,0,19,10000,10000,10000000,0.15
0,35,0,0.0,3,15611.55465169207,20000.0,0,19,10000,10000,10000000,0.15
0,36,0,0.0,0,17919.614251599425,20000.0,0,19,10000,10000,10000000,0.15
0,37,0,837228.2513970697,0,16449.461159890245,20000.0,0,19,10000,10000,10000000,0.15
0,38,0,454764.4996413487,3,18252.108459545456,20000.0,0,19,10000,10000,10000000,0.15
0,39,0,251728.46936611496,1,17611.59779034226,20000.0,0,19,10000,10000,10000000,0.15
0,40,0,18676.46764704674,1,16410.83043745631,20000.0,0,19,10000,10000,10000000,0.15
0,41,0,16775487.425668618,1,18680.097215502337,20000.0,0,19,10000,10000,10000000,0.15
0,42,0,1155594.2666763556,0,18429.223948330582,20000.0,0,19,10000,10000,10000000,0.15
0,43,0,595944.3953076433,1,18171.011729465758,20000.0,0,19,10000,10000,10000000,0.15
0,44,0,1907801.0332189035,1,18266.935548940135,20000.0,0,19,10000,10000,10000000,0.15
0,45,0,1084123.8402793598,1,17122.97950068685,20000.0,0,19,10000,10000,10000000,0.15
0,46,0,25339938.482961364,1,18825.755517045785,20000.0,0,19,10000,10000,10000000,0.15
0,47,0,1362461.059248661,1,17928.577228450482,20000.0,0,19,10000,10000,10000000,0.15
0,48,0,2149073.8026176915,1,18141.450384973956,20000.0,0,19,10000,10000,10000000,0.15
0,49,0,1167878.9639869893,2,18856.075773716668,20000.0,0,19,10000,10000,10000000,0.15
0,50,0,257987.4242395224,1,18020.91472701942,20000.0,0,19,10000,10000,10000000,0.15
0,51,0,160666.81342791198,2,17982.863878950084,20000.0,0,19,10000,10000,10000000,0.15
0,52,0,2212368.6917342,1,18322.2045449344,20000.0,0,19,10000,10000,10000000,0.15
0,53,0,35385.49696708922,3,17580.662024381672,20000.0,0,19,10000,10000,10000000,0.15
0,54,0,1475333.8740937489,0,18036.23626548398,20000.0,0,19,10000,10000,10000000,0.15
0,55,0,500264.9997671731,2,17602.728853779645,20000.0,0,19,10000,10000,10000000,0.15
0,56,0,0.0,0,17717.767304862944,20000.0,0,19,10000,10000,10000000,0.15
0,57,0,7778357.798874439,0,17689.322196237063,20000.0,0,19,10000,10000,10000000,0.15
0,58,0,0.0,2,17197.855186467514,20000.0,0,19,10000,10000,10000000,0.15
0,59,0,1702102.4985215382,1,17862.056945122342,20000.0,0,19,10000,10000,10000000,0.15
0,60,0,1346041.9241889324,1,17264.632209108757,20000.0,0,19,10000,10000,10000000,0.15
0,61,0,1113775.1304832147,0,16955.921614025312,20000.0,0,19,10000,10000,10000000,0.15
0,62,0,0.0,1,0.0,20000.0,0,19,10000,10000,10000000,0.15
0,63,0,596893.6276954527,0,17359.190275421428,20000.0,0,19,10000,10000,10000000,0.15
0,64,0,35530663.13540969,0,18787.498744385317,20000.0,0,19,10000,10000,10000000,0.15
0,65,0,1325892.4787732952,0,16809.787466746802,20000.0,0,19,10000,10000,10000000,0.15
0,66,0,335044.2154651694,1,18786.345935216705,20000.0,0,19,10000,10000,10000000,0.15
0,67,0,333172.95995487995,2,17768.786196165216,20000.0,0,19,10000,10000,10000000,0.15
0,68,0,0.0,0,17138.779402794848,20000.0,0,19,10000,10000,10000000,0.15
0,69,0,36251.001726752234,1,17097.929719897194,20000.0,0,19,10000,10000,10000000,0.15
0,70,0,166353.6722117753,1,17371.44179575967,20000.0,0,19,10000,10000,10000000,0.15
0,71,0,1478358.0160044432,2,17975.297538290273,20000.0,0,19,10000,10000,10000000,0.15
0,72,0,840816.8946271343,1,18614.50318639705,20000.0,0,19,10000,10000,10000000,0.15
0,73,0,0.0,0,17699.13471810695,20000.0,0,19,10000,10000,10000000,0.15
0,74,0,0.0,1,11951.636006927989,20000.0,0,19,10000,10000,10000000,0.15
0,75,0,0.0,1,14638.49567616765,20000.0,0,19,10000,10000,10000000,0.15
0,76,0,0.0,1,16297.307425250756,20000.0,0,19,10000,10000,10000000,0.15
0,77,0,40640.72681707403,2,16567.59426756146,20000.0,0,19,10000,10000,10000000,0.15
0,78,0,365551.7080384977,0,18103.57711179737,20000.0,0,19,10000,10000,10000000,0.15
0,79,0,497418.81914902513,1,16383.681460826087,20000.0,0,19,10000,10000,10000000,0.15
0,80,0,0.0,0,17288.047595669137,20000.0,0,19,10000,10000,10000000,0.15
0,81,0,0.0,1,14009.764394102947,20000.0,0,19,10000,10000,10000000,0.15
0,82,0,1861310.917921923,0,18168.105415353522,20000.0,0,19,10000,10000,10000000,0.15
0,83,0,670595.1964246121,1,16809.909194098815,20000.0,0,19,10000,10000,10000000,0.15
0,84,0,422442.55190106214,1,17495.24862910396,20000.0,0,19,10000,10000,10000000,0.15
0,85,0,1203773.5760602404,0,16814.97855822756,20000.0,0,19,10000,10000,10000000,0.15
0,86,0,1034645.4680484389,1,18034.649434437586,20000.0,0,19,10000,10000,10000000,0.15
0,87,0,11833442.991883488,2,18277.679540150064,20000.0,0,19,10000,10000,10000000,0.15
0,88,0,0.0,0,17775.091774104734,20000.0,0,19,10000,10000,10000000,0.15
0,89,0,3617466.5754284523,1,18737.953537150774,20000.0,0,19,10000,10000,10000000,0.15
0,90,0,1777836.516249316,0,17304.68480853732,20000.0,0,19,10000,10000,10000000,0.15
0,91,0,2500.9008405075147,1,18202.867016910935,20000.0,0,19,10000,10000,10000000,0.15
0,92,0,1921930.4621990896,0,18208.96374733133,20000.0,0,19,10000,10000,10000000,0.15
0,93,0,1790744.0357537086,1,17644.15515429034,20000.0,0,19,10000,10000,10000000,0.15
0,94,0,412332.9658841247,0,15747.898871008063,20000.0,0,19,10000,10000,10000000,0.15
0,95,0,0.0,2,17012.858515955308,20000.0,0,19,10000,10000,10000000,0.15
0,96,0,657080.0840578189,1,15707.98288589379,20000.0,0,19,10000,10000,10000000,0.15
0,97,0,299554.9141730451,0,18077.004141350324,20000.0,0,19,10000,10000,10000000,0.15
0,98,0,704789.0544727978,1,18005.512605669166,20000.0,0,19,10000,10000,10000000,0.15
0,99,0,1349533.7649785746,0,16467.20059571724,20000.0,0,19,10000,10000,10000000,0.15
0,100,0,0.0,0,17571.886077138945,20000.0,0,19,10000,10000,10000000,0.15
0,1,0,1586763.7070748275,0,16513.957272309475,20000.0,0,19,10000,10000,10000000,0.15
0,2,0,241437.1260381628,0,12610.28073686563,20000.0,0,19,10000,10000,10000000,0.15
0,3,0,1069114.2907375717,0,18428.264754896827,20000.0,0,19,10000,10000,10000000,0.15
0,4,0,28819.386917255033,1,16118.263870390329,20000.0,0,19,10000,10000,10000000,0.15
0,5,0,1564052.3680755561,0,17253.17721193082,20000.0,0,19,10000,10000,10000000,0.15
0,6,0,1155123.7318408794,1,17035.517733344375,20000.0,0,19,10000,10000,10000000,0.15
0,7,0,1322280.4666406426,0,15052.708726572053,20000.0,0,19,10000,10000,10000000,0.15
0,8,0,0.0,0,18187.564516616574,20000.0,0,19,10000,10000,10000000,0.15
0,9,0,209800.3426640803,1,15361.477191943544,20000.0,0,19,10000,10000,10000000,0.15
0,10,0,1062941.025822757,0,17330.951774927344,20000.0,0,19,10000,10000,10000000,0.15
0,11,0,831605.2532880269,1,18321.53646907967,20000.0,0,19,10000,10000,10000000,0.15
0,12,0,651693.1370103563,1,16171.421097451896,20000.0,0,19,10000,10000,10000000,0.15
0,13,0,378612.47633834346,0,15113.71183238454,20000.0,0,19,10000,10000,10000000,0.15
0,14,0,118182.6516799207,1,18028.227244523743,20000.0,0,19,10000,10000,10000000,0.15
0,15,0,573228.3627458925,1,18365.468507412574,20000.0,0,19,10000,10000,10000000,0.15
0,16,0,1556791.4431906333,1,17091.295087012666,20000.0,0,19,10000,10000,10000000,0.15
0,17,0,0.0,0,16089.027198281257,20000.0,0,19,10000,10000,10000000,0.15
0,18,0,2308855.5707213846,0,17473.204475086302,20000.0,0,19,10000,10000,10000000,0.15
0,19,0,1897266.081896788,0,17284.04455532878,20000.0,0,19,10000,10000,10000000,0.15
0,20,0,1039174.4976387927,0,17855.131499211715,20000.0,0,19,10000,10000,10000000,0.15
0,21,0,1123570.6024443395,0,17785.122578920535,20000.0,0,19,10000,10000,10000000,0.15
0,22,0,126699.36409616764,1,16850.078969468523,20000.0,0,19,10000,10000,10000000,0.15
0,23,0,348342.22623730777,0,17902.76583201333,20000.0,0,19,10000,10000,10000000,0.15
0,24,0,59735.424909538226,1,17402.64975741804,20000.0,0,19,10000,10000,10000000,0.15
0,25,0,1782506.144262019,0,17686.89120949743,20000.0,0,19,10000,10000,10000000,0.15
0,26,0,260687.59965575102,0,15964.805228459758,20000.0,0,19,10000,10000,10000000,0.15
0,27,0,615846.5763538542,0,17855.652743140603,20000.0,0,19,10000,10000,10000000,0.15
0,28,0,19325.231633965115,1,16007.655656435985,20000.0,0,19,10000,10000,10000000,0.15
0,29,0,2275696.604647887,0,18095.73757495924,20000.0,0,19,10000,10000,10000000,0.15
0,30,0,387142.44362338807,0,16847.21617823692,20000.0,0,19,10000,10000,10000000,0.15
0,31,0,406701.00599928474,0,17079.348145119184,20000.0,0,19,10000,10000,10000000,0.15
0,32,0,8696113.617816724,1,18146.35821357394,20000.0,0,19,10000,10000,10000000,0.15
0,33,0,2102990.218021257,1,19063.640206023618,20000.0,0,19,10000,10000,10000000,0.15
