,hh_id,migrations,wealth,num_shocked,wtp,wta,found_work,tick
0,1,0,0.0,0,1442.1577520003334,20000.0,0,19
0,2,0,0.0,0,1775.2919688395382,20000.0,0,19
0,3,0,0.0,0,1871.402792110257,20000.0,0,19
0,4,0,2106638.9523352776,0,1820.4886728646472,20000.0,0,19
0,5,0,0.0,0,1674.0856444423525,20000.0,0,19
0,6,0,0.0,0,1805.040811191697,20000.0,0,19
0,7,0,0.0,1,1774.4035521810692,20000.0,0,19
0,8,0,0.0,1,1743.1229297233288,20000.0,0,19
0,9,0,1509748.1972234594,0,1776.0057769550506,20000.0,0,19
0,10,0,0.0,0,1658.034529190015,20000.0,0,19
0,11,0,0.0,0,1687.9671205660707,20000.0,0,19
0,12,0,0.0,0,1679.094003052659,20000.0,0,19
0,13,0,0.0,0,1671.9257955635944,20000.0,0,19
0,14,0,0.0,0,1648.208479202826,20000.0,0,19
0,15,0,0.0,0,1847.2791477081512,20000.0,0,19
0,16,0,0.0,0,1607.1484248409756,20000.0,0,19
0,17,0,0.0,0,1734.612324879008,20000.0,0,19
0,18,0,0.0,1,1544.0421029935105,20000.0,0,19
0,19,0,0.0,0,1720.8656991215908,20000.0,0,19
0,20,0,0.0,0,1776.0676265440077,20000.0,0,19
0,21,0,164999.06690915953,0,1825.099255969222,20000.0,0,19
0,22,0,0.0,1,1608.8297589536955,20000.0,0,19
0,23,0,0.0,1,1649.971145076584,20000.0,0,19
0,24,0,0.0,0,1899.0115861074096,20000.0,0,19
0,25,0,535210.1318410798,0,1764.9311792979288,20000.0,0,19
0,26,0,0.0,0,1036.173918943195,20000.0,0,19
0,27,0,0.0,0,1878.3209588996076,20000.0,0,19
0,28,0,0.0,0,1756.262755428287,20000.0,0,19
0,29,0,0.0,1,1866.3180419148114,20000.0,0,19
0,30,0,0.0,0,1779.6141638676468,20000.0,0,19
0,31,0,0.0,0,1659.2495764678406,20000.0,0,19
0,32,0,0.0,0,1607.2787791612143,20000.0,0,19
0,33,0,0.0,0,1627.5384142145906,20000.0,0,19
0,34,0,0.0,0,1531.248604032711,20000.0,0,19
0,35,0,0.0,0,1825.1837717075227,20000.0,0,19
0,36,0,0.0,1,1785.0591841123885,20000.0,0,19
0,37,0,0.0,1,1787.1719555855152,20000.0,0,19
0,38,0,0.0,2,1422.3458387971132,20000.0,0,19
0,39,0,0.0,1,1795.4174008874495,20000.0,0,19
0,40,0,0.0,0,1632.7342160284873,20000.0,0,19
0,41,0,0.0,0,1831.943263040075,20000.0,0,19
0,42,0,0.0,0,1687.328209012339,20000.0,0,19
0,43,0,686453.3727708785,0,1818.9576628713708,20000.0,0,19
0,44,0,0.0,0,1685.4228462473677,20000.0,0,19
0,45,0,0.0,0,1744.6044584548556,20000.0,0,19
0,46,0,0.0,0,1793.151565412138,20000.0,0,19
0,47,0,0.0,1,1700.5964819511603,20000.0,0,19
0,48,0,0.0,0,1676.4926048490488,20000.0,0,19
0,49,0,0.0,1,1770.594588574113,20000.0,0,19
0,50,0,0.0,0,1715.1755347350202,20000.0,0,19
0,51,0,0.0,0,1686.3675537484307,20000.0,0,19
0,52,0,0.0,0,1699.5260080063008,20000.0,0,19
0,53,0,0.0,0,1868.2797005191492,20000.0,0,19
0,54,0,0.0,0,1579.411890972515,20000.0,0,19
0,55,0,0.0,1,1766.097578932372,20000.0,0,19
0,56,0,0.0,0,1835.667192627961,20000.0,0,19
0,57,0,0.0,0,1718.5395816543771,20000.0,0,19
0,58,0,0.0,1,1794.6436962511175,20000.0,0,19
0,59,0,0.0,0,1882.3070142261956,20000.0,0,19
0,60,0,0.0,0,1841.4589507499086,20000.0,0,19
0,61,0,0.0,0,1909.900236339626,20000.0,0,19
0,62,0,0.0,1,1873.7160156361988,20000.0,0,19
0,63,0,0.0,0,1719.054994406931,20000.0,0,19
0,64,0,0.0,0,1811.8050338933572,20000.0,0,19
0,65,1,244943.71902180262,1,1837.200095130853,20000.0,0,19
0,66,0,0.0,0,1810.3315787035226,20000.0,0,19
0,67,0,0.0,0,1819.9832964111306,20000.0,0,19
0,68,0,0.0,0,1788.069400836124,20000.0,0,19
0,69,0,0.0,0,1668.6668763269824,20000.0,0,19
0,70,0,0.0,1,1866.4043636839076,20000.0,0,19
0,71,0,271961.61410959857,1,1906.538713698662,20000.0,0,19
0,72,0,817548.7515968085,0,1893.8563903359595,20000.0,0,19
0,73,0,0.0,0,1515.1662183186797,20000.0,0,19
0,74,0,911318.4762349692,0,1883.6222793915865,20000.0,0,19
0,75,0,0.0,0,1778.1948539421808,20000.0,0,19
0,76,0,0.0,0,1783.4175374117813,20000.0,0,19
0,77,0,0.0,0,1742.6430555568734,20000.0,0,19
0,78,0,0.0,1,1823.361873815473,20000.0,0,19
0,79,0,0.0,0,1509.3742549329047,20000.0,0,19
0,80,0,0.0,0,1855.1880961210159,20000.0,0,19
0,81,0,0.0,0,1788.9630849376026,20000.0,0,19
0,82,0,251408.93872189242,1,1835.382682208077,20000.0,0,19
0,83,0,0.0,0,1716.5102439876969,20000.0,0,19
0,84,0,0.0,0,1684.1684361833913,20000.0,0,19
0,85,0,0.0,1,1742.3837105709345,20000.0,0,19
0,86,0,0.0,0,1832.9596999595078,20000.0,0,19
0,87,0,0.0,1,1661.4256457021734,20000.0,0,19
0,88,0,0.0,0,1795.6023817946495,20000.0,0,19
0,89,0,0.0,0,1742.7057860156424,20000.0,0,19
0,90,0,0.0,0,1614.5464126048612,20000.0,0,19
0,91,0,0.0,0,1673.8070439130558,20000.0,0,19
0,92,0,0.0,0,1655.5797275326095,20000.0,0,19
0,93,0,0.0,0,1675.404234366002,20000.0,0,19
0,94,0,0.0,0,1734.663494493793,20000.0,0,19
0,95,0,0.0,0,1845.2400761573615,20000.0,0,19
0,96,0,0.0,2,1832.2242543370096,20000.0,0,19
0,97,0,0.0,0,1780.472672067079,20000.0,0,19
0,98,1,0.0,1,1893.0675832598774,20000.0,0,19
0,99,0,0.0,0,1747.6241539392342,20000.0,0,19
0,100,0,0.0,0,1827.4969114916464,20000.0,0,19
0,1,0,0.0,0,1812.8369591236115,20000.0,0,19
0,2,0,0.0,0,1443.7129687786746,20000.0,0,19
0,3,0,1124161.8797768909,0,1824.5969999370218,20000.0,0,19
0,4,1,519811.0292641211,1,1878.4854979134423,20000.0,0,19
0,5,0,0.0,1,0.0,20000.0,0,19
0,6,0,0.0,0,1694.7517415975474,20000.0,0,19
0,7,0,0.0,1,1674.5416056590066,20000.0,0,19
0,8,0,0.0,0,1470.6504828853624,20000.0,0,19
0,9,0,0.0,1,0.0,20000.0,0,19
0,10,0,0.0,0,1695.8065169661722,20000.0,0,19
0,11,0,0.0,1,0.0,20000.0,0,19
0,12,0,0.0,1,0.0,20000.0,0,19
0,13,0,0.0,0,1824.384756370412,20000.0,0,19
0,14,0,0.0,0,1813.2745231762938,20000.0,0,19
0,15,0,1594729.1279828954,0,1864.4130799603738,20000.0,0,19
0,16,0,0.0,0,1630.684983400316,20000.0,0,19
0,17,0,0.0,0,1761.501744163349,20000.0,0,19
0,18,0,0.0,0,1537.6461410440377,20000.0,0,19
0,19,0,803760.5052383401,0,1810.3874355914356,20000.0,0,19
0,20,0,0.0,0,1674.8391449861615,20000.0,0,19
0,21,0,1377572.1431557483,0,1754.0079293626168,20000.0,0,19
0,22,0,0.0,0,1820.2965454460198,20000.0,0,19
0,23,0,71487.61872278372,0,1836.128744453485,20000.0,0,19
0,24,0,0.0,0,1685.745804590313,20000.0,0,19
0,25,0,0.0,0,1772.529437674916,20000.0,0,19
0,26,0,0.0,0,1790.9206653966035,20000.0,0,19
0,27,0,0.0,1,0.0,20000.0,0,19
0,28,0,1119474.0584618931,0,1911.4797116109337,20000.0,0,19
0,29,0,0.0,0,1635.2415045106636,20000.0,0,19
0,30,0,0.0,2,0.0,20000.0,0,19
0,31,0,0.0,1,1616.5019819861593,20000.0,0,19
0,32,0,0.0,0,1747.4032921950945,20000.0,0,19
0,33,0,0.0,1,1767.0104015576512,20000.0,0,19
0,34,1,1732660.1458966103,1,0.0,20000.0,0,19
0,35,0,0.0,0,1843.6099360109042,20000.0,0,19
0,36,0,0.0,0,1867.1140036063177,20000.0,0,19
0,37,0,0.0,0,1709.1910737517383,20000.0,0,19
0,38,0,0.0,0,1676.1446447269996,20000.0,0,19
0,39,0,0.0,0,1807.1767852467697,20000.0,0,19
0,40,0,0.0,0,1596.9663586568931,20000.0,0,19
0,41,0,0.0,1,0.0,20000.0,0,19
0,42,0,0.0,0,1632.3292907976984,20000.0,0,19
0,43,0,0.0,0,1748.0950535554277,20000.0,0,19
0,44,0,0.0,0,1686.1153376433151,20000.0,0,19
0,45,0,0.0,0,1846.0779866727992,20000.0,0,19
0,46,0,0.0,1,1794.715873602333,20000.0,0,19
0,47,0,0.0,0,1821.1359870643948,20000.0,0,19
0,48,0,0.0,0,1795.5613663507531,20000.0,0,19
0,49,0,0.0,0,1812.427490816857,20000.0,0,19
