,hh_id,migrations,wealth,num_shocked,wtp,wta,found_work,tick,ag_fac,mig_util,mig_threshold,comm_scale
0,1,1,7153249.244124314,1,18505.57399299248,20000.0,0,19,10000,10000,10000000,0.15
0,2,0,1768300.072345529,1,17616.1025055079,20000.0,0,19,10000,10000,10000000,0.15
0,3,0,1781117.2869688568,0,17840.42296866122,20000.0,0,19,10000,10000,10000000,0.15
0,4,0,143032.9552349322,1,17903.505442368176,20000.0,0,19,10000,10000,10000000,0.15
0,5,0,0.0,0,15996.595122593959,20000.0,0,19,10000,10000,10000000,0.15
0,6,0,1640529.9839664397,1,17588.819893598444,20000.0,0,19,10000,10000,10000000,0.15
0,7,0,110024.57683835123,1,17874.2533928203,20000.0,0,19,10000,10000,10000000,0.15
0,8,0,1454991.924828513,1,17223.12073959539,20000.0,0,19,10000,10000,10000000,0.15
0,9,0,0.0,1,16417.017897869202,20000.0,0,19,10000,10000,10000000,0.15
0,10,0,26679713.596912052,0,18851.85569378803,20000.0,0,19,10000,10000,10000000,0.15
0,11,0,913992.9101889734,1,18461.33260329437,20000.0,0,19,10000,10000,10000000,0.15
0,12,0,464259.22137605073,2,17890.79717790857,20000.0,0,19,10000,10000,10000000,0.15
0,13,0,108550.84444043777,1,17136.52209833374,20000.0,0,19,10000,10000,10000000,0.15
0,14,0,511896.35583958536,0,14227.5698278093,20000.0,0,19,10000,10000,10000000,0.15
0,15,0,1439427.810708896,0,16263.803822391113,20000.0,0,19,10000,10000,10000000,0.15
0,16,0,1825877.603293647,0,16641.043564700307,20000.0,0,19,10000,10000,10000000,0.15
0,17,0,1284717.8418928548,0,17269.28846946083,20000.0,0,19,10000,10000,10000000,0.15
0,18,0,670105.8068022856,2,16003.771209853161,20000.0,0,19,10000,10000,10000000,0.15
0,19,0,733183.9486970995,0,15595.085860761437,20000.0,0,19,10000,10000,10000000,0.15
0,20,0,2873127.1599571374,0,18157.112740324425,20000.0,0,19,10000,10000,10000000,0.15
0,21,0,1700190.3812861545,0,18225.64157852055,20000.0,0,19,10000,10000,10000000,0.15
0,22,0,0.0,1,16744.690481765156,20000.0,0,19,10000,10000,10000000,0.15
0,23,0,0.0,0,16396.62532424772,20000.0,0,19,10000,10000,10000000,0.15
0,24,0,987669.1907922701,1,18374.85860128509,20000.0,0,19,10000,10000,10000000,0.15
0,25,0,1063656.7722174611,2,16712.387478711415,20000.0,0,19,10000,10000,10000000,0.15
0,26,0,2571720.921752545,0,17264.372956713087,20000.0,0,19,10000,10000,10000000,0.15
0,27,0,48202295.65901578,0,17957.585699825737,20000.0,0,19,10000,10000,10000000,0.15
0,28,0,1556103.3181157862,0,15917.386475845215,20000.0,0,19,10000,10000,10000000,0.15
0,29,0,1373346.4544198823,0,18131.651020080826,20000.0,0,19,10000,10000,10000000,0.15
0,30,0,3216653.1968874214,0,17257.306200907627,20000.0,0,19,10000,10000,10000000,0.15
0,31,0,2388533.437958754,1,17688.23445350694,20000.0,0,19,10000,10000,10000000,0.15
0,32,0,0.0,2,16952.792853590974,20000.0,0,19,10000,10000,10000000,0.15
0,33,0,26358341.42463828,0,19146.7726503537,20000.0,0,19,10000,10000,10000000,0.15
0,34,0,1356407.774626035,0,17703.503858190972,20000.0,0,19,10000,10000,10000000,0.15
0,35,0,1696083.99903137,0,17253.875401331417,20000.0,0,19,10000,10000,10000000,0.15
0,36,0,1468630.5049484703,0,18172.711624017025,20000.0,0,19,10000,10000,10000000,0.15
0,37,0,0.0,0,17417.28728140039,20000.0,0,19,10000,10000,10000000,0.15
0,38,0,1089897.2088831388,0,18008.016473703516,20000.0,0,19,10000,10000,10000000,0.15
0,39,0,693590.4331933632,0,16221.363083702181,20000.0,0,19,10000,10000,10000000,0.15
0,40,0,0.0,0,0.0,20000.0,0,19,10000,10000,10000000,0.15
0,41,0,19353800.447606057,0,18103.887501584464,20000.0,0,19,10000,10000,10000000,0.15
0,42,0,1335272.0782819758,0,17562.033006797035,20000.0,0,19,10000,10000,10000000,0.15
0,43,0,1689527.6682423083,1,18196.065337823475,20000.0,0,19,10000,10000,10000000,0.15
0,44,0,1945819.1192818792,0,17494.11767425365,20000.0,0,19,10000,10000,10000000,0.15
0,45,0,0.0,0,15474.050478067133,20000.0,0,19,10000,10000,10000000,0.15
0,46,0,6457745.067783095,1,17643.98046421451,20000.0,0,19,10000,10000,10000000,0.15
0,47,0,3071138.642211283,0,18004.06187598806,20000.0,0,19,10000,10000,10000000,0.15
0,48,0,900999.2418329722,1,17340.037820148475,20000.0,0,19,10000,10000,10000000,0.15
0,49,0,15242808.642283686,1,18659.476393583507,20000.0,0,19,10000,10000,10000000,0.15
0,50,0,2183918.1919473843,1,18246.633938287912,20000.0,0,19,10000,10000,10000000,0.15
0,51,0,31623927.264758855,0,19040.31509284401,20000.0,0,19,10000,10000,10000000,0.15
0,52,0,0.0,0,16454.82163615945,20000.0,0,19,10000,10000,10000000,0.15
0,53,0,1069986.5819765378,1,18297.55618918473,20000.0,0,19,10000,10000,10000000,0.15
0,54,0,10105767.949414471,1,18183.38948698901,20000.0,0,19,10000,10000,10000000,0.15
0,55,0,723064.5470359751,1,16624.32188242034,20000.0,0,19,10000,10000,10000000,0.15
0,56,0,299960.22725520533,2,17291.49456585003,20000.0,0,19,10000,10000,10000000,0.15
0,57,0,1978157.426823341,0,17941.410309232382,20000.0,0,19,10000,10000,10000000,0.15
0,58,0,29044522.251384545,0,18347.86105149916,20000.0,0,19,10000,10000,10000000,0.15
0,59,0,1584537.003063388,0,18631.104028653335,20000.0,0,19,10000,10000,10000000,0.15
0,60,0,1129187.118976694,2,16479.78872611939,20000.0,0,19,10000,10000,10000000,0.15
0,61,0,854432.1267742917,1,15760.920684090011,20000.0,0,19,10000,10000,10000000,0.15
0,62,0,177315.5705551333,1,17546.739917780185,20000.0,0,19,10000,10000,10000000,0.15
0,63,0,441767.45240839303,0,18516.50381407162,20000.0,0,19,10000,10000,10000000,0.15
0,64,0,792954.4912845454,1,18335.25871333698,20000.0,0,19,10000,10000,10000000,0.15
