,hh_id,migrations,wealth,num_shocked,wtp,wta,found_work,tick,ag_fac,mig_util,mig_threshold,comm_scale
0,1,0,0.0,0,18304.55438530375,5913.13680757362,3551,19,10000,50000,1000000,0.05
0,2,0,0.0,0,16436.89586477224,10158.849472243379,3551,19,10000,50000,1000000,0.05
0,3,0,0.0,0,17049.280627024124,1960.5375015842453,3551,19,10000,50000,1000000,0.05
0,4,0,0.0,0,17793.132045503884,16386.60820299132,3551,19,10000,50000,1000000,0.05
0,5,0,0.0,0,16795.894219028578,6409.85228738475,3551,19,10000,50000,1000000,0.05
0,6,0,0.0,1,18585.090856360595,6642.091323173978,3551,19,10000,50000,1000000,0.05
0,7,0,0.0,0,18004.720899525593,16534.568293268305,3551,19,10000,50000,1000000,0.05
0,8,0,0.0,0,17491.337008152943,17802.010047146978,3551,19,10000,50000,1000000,0.05
0,9,0,0.0,0,16452.087409711563,10927.525834770071,3551,19,10000,50000,1000000,0.05
0,10,0,0.0,0,17736.63839811185,2225.3385050154375,3551,19,10000,50000,1000000,0.05
0,11,0,0.0,0,18373.22228898266,205.87036546144023,3551,19,10000,50000,1000000,0.05
0,12,0,0.0,0,18310.785785445783,4121.809147441069,3551,19,10000,50000,1000000,0.05
0,13,0,22228538.565818366,0,18383.035916973648,8940.341182901639,3551,19,10000,50000,1000000,0.05
0,14,0,0.0,0,18227.029070166915,9304.36998919396,3551,19,10000,50000,1000000,0.05
0,15,0,0.0,0,16332.289165523904,2572.842658528409,3551,19,10000,50000,1000000,0.05
0,16,0,0.0,0,17835.62927078601,4574.42313332334,3551,19,10000,50000,1000000,0.05
0,17,0,0.0,0,15934.705599976549,11400.147777134836,3551,19,10000,50000,1000000,0.05
0,18,0,0.0,1,17553.560771026274,18704.34491339831,3551,19,10000,50000,1000000,0.05
0,19,0,0.0,0,18523.0595858801,3327.81986424278,3551,19,10000,50000,1000000,0.05
0,20,0,0.0,0,17897.297330265472,17252.372971122113,3551,19,10000,50000,1000000,0.05
0,21,0,0.0,1,18092.091117164873,4438.576583277279,3551,19,10000,50000,1000000,0.05
0,22,0,0.0,0,17407.849839916154,690.7843433963156,3551,19,10000,50000,1000000,0.05
0,23,0,0.0,0,15019.310265120539,14111.304894616287,3551,19,10000,50000,1000000,0.05
0,24,0,6757463.799243787,0,18588.312413626885,11972.80764481094,3551,19,10000,50000,1000000,0.05
0,25,0,0.0,0,16052.275608825685,9745.67278403945,3551,19,10000,50000,1000000,0.05
0,26,0,0.0,0,16863.312375870173,6188.104329769686,3551,19,10000,50000,1000000,0.05
0,27,0,0.0,0,16763.72576103253,6713.38147582881,3551,19,10000,50000,1000000,0.05
0,28,0,0.0,0,17644.392270380707,16159.279743908188,3551,19,10000,50000,1000000,0.05
0,29,0,0.0,0,18074.717222648218,91.45446921354772,3551,19,10000,50000,1000000,0.05
0,30,0,0.0,0,16301.389786995558,17945.594263459625,3551,19,10000,50000,1000000,0.05
0,31,0,0.0,0,13643.294334313847,8863.914381664532,3551,19,10000,50000,1000000,0.05
0,32,0,0.0,0,17112.404211974746,15549.49003007495,3551,19,10000,50000,1000000,0.05
0,33,0,0.0,0,16238.615648441813,6502.832288044969,3551,19,10000,50000,1000000,0.05
0,34,0,0.0,0,17183.386593865256,16911.855841397908,3551,19,10000,50000,1000000,0.05
0,35,0,0.0,0,16786.848925757364,2420.4150259827097,3551,19,10000,50000,1000000,0.05
0,36,0,0.0,1,18496.213499986694,5295.973419194666,3551,19,10000,50000,1000000,0.05
0,37,0,0.0,0,17539.600140533315,1551.298762855573,3551,19,10000,50000,1000000,0.05
0,38,0,0.0,0,18016.97166721495,12704.157379586128,3551,19,10000,50000,1000000,0.05
0,39,0,0.0,0,16966.156526926126,16703.512715601642,3551,19,10000,50000,1000000,0.05
0,40,0,0.0,0,17468.622630833208,3736.9931319482007,3551,19,10000,50000,1000000,0.05
0,41,0,0.0,0,17532.814896114698,3499.190874139422,3551,19,10000,50000,1000000,0.05
0,42,0,0.0,1,17380.12523489468,18678.38206624818,3551,19,10000,50000,1000000,0.05
0,43,0,0.0,0,18006.957281363393,11988.116108927867,3551,19,10000,50000,1000000,0.05
0,44,0,0.0,0,17782.920806150574,6501.8599209386375,3551,19,10000,50000,1000000,0.05
0,45,0,0.0,0,18052.687300521044,8811.325837314054,3551,19,10000,50000,1000000,0.05
0,46,0,0.0,0,16422.151855969983,4187.018855290076,3551,19,10000,50000,1000000,0.05
0,47,0,0.0,0,16372.727340710206,18089.56164592377,3551,19,10000,50000,1000000,0.05
0,48,0,37235291.66320912,0,17964.35407812564,8339.675846417576,3551,19,10000,50000,1000000,0.05
0,49,0,0.0,0,17487.908204824973,3522.6263440791895,3551,19,10000,50000,1000000,0.05
0,50,0,12720254.233594451,0,18225.25690912503,15462.2160483295,3551,19,10000,50000,1000000,0.05
0,51,0,0.0,0,18063.85824412669,5609.401235167242,3551,19,10000,50000,1000000,0.05
0,52,0,0.0,0,17589.656108131767,7135.069311419944,3551,19,10000,50000,1000000,0.05
