,hh_id,migrations,wealth,num_shocked,wtp,wta,found_work,tick
0,1,0,216486.04974906164,0,1809.7157666900464,20000.0,0,19
0,2,0,317524.47001343477,0,1845.2557503704436,20000.0,0,19
0,3,0,0.0,0,1733.8980039355556,20000.0,0,19
0,4,0,0.0,0,1804.653737135075,20000.0,0,19
0,5,0,0.0,0,1727.1868328885614,20000.0,0,19
0,6,0,0.0,0,1814.2773592117499,20000.0,0,19
0,7,0,650265.9819024876,0,1798.4089382533589,20000.0,0,19
0,8,0,40512.75538957939,0,1806.9196954509816,20000.0,0,19
0,9,0,0.0,0,1767.6020488970134,20000.0,0,19
0,10,0,0.0,0,1673.56440615112,20000.0,0,19
0,11,0,0.0,0,1798.1444927047353,20000.0,0,19
0,12,0,0.0,0,1625.5004733541994,20000.0,0,19
0,13,0,0.0,0,1593.9948692409612,20000.0,0,19
0,14,0,0.0,0,1765.3738706857757,20000.0,0,19
0,15,0,0.0,0,1791.0023324478577,20000.0,0,19
0,16,0,1270818.602539798,0,1787.2787709674944,20000.0,0,19
0,17,0,462335.14155068056,0,1741.5180667029745,20000.0,0,19
0,18,0,0.0,0,1805.1494397565625,20000.0,0,19
0,19,0,329480.68558665673,0,1805.3977792297921,20000.0,0,19
0,20,0,0.0,0,1823.1592222714949,20000.0,0,19
0,21,0,0.0,0,1852.6110347222607,20000.0,0,19
0,22,0,0.0,0,1803.7666709986993,20000.0,0,19
0,23,0,0.0,0,1771.2631995404374,20000.0,0,19
0,24,0,1437413.8971742343,0,1747.0771779209185,20000.0,0,19
0,25,0,312658.71227151045,0,1836.1089975541033,20000.0,0,19
0,26,0,77505.55818406997,0,1703.3407442454268,20000.0,0,19
0,27,0,280296.11674092105,0,1711.519115720308,20000.0,0,19
0,28,0,297684.6635520821,0,1750.1437406727423,20000.0,0,19
0,29,0,434484.5513550112,0,1680.233847047481,20000.0,0,19
0,30,0,0.0,0,1814.1829359418366,20000.0,0,19
0,31,0,1228790.9939545824,0,1760.9091134882092,20000.0,0,19
0,32,0,111579.21541737963,0,1696.5712267210035,20000.0,0,19
0,33,0,318134.021410673,0,1837.486069735536,20000.0,0,19
0,34,0,0.0,0,1752.7967647651233,20000.0,0,19
0,35,0,754953.6139256406,0,1727.385047493835,20000.0,0,19
0,36,0,0.0,0,1697.0208669517103,20000.0,0,19
0,37,0,0.0,0,1816.1253202149715,20000.0,0,19
0,38,0,279538.7488860488,0,1866.4895099568425,20000.0,0,19
0,39,0,973998.7409082516,0,1761.4812312569807,20000.0,0,19
0,40,0,30996.154279715563,0,1631.3453598338049,20000.0,0,19
0,41,0,0.0,0,1755.4574279858823,20000.0,0,19
0,42,0,0.0,0,1655.7935325730803,20000.0,0,19
0,43,0,0.0,0,1714.1000972128159,20000.0,0,19
0,44,0,0.0,0,1651.9203106919638,20000.0,0,19
