,hh_id,migrations,wealth,num_shocked,wtp,wta,found_work,tick,ag_fac,mig_util,mig_threshold,comm_scale
0,1,0,667776.6563114006,0,17753.53769557249,20000.0,0,19,10000,10000,10000000,0
0,2,0,2008264.238919444,0,16722.22522074298,20000.0,0,19,10000,10000,10000000,0
0,3,0,1172322.6670363646,0,16396.575571204452,20000.0,0,19,10000,10000,10000000,0
0,4,0,11914097.15414539,0,17571.406444024324,20000.0,0,19,10000,10000,10000000,0
0,5,0,1386901.4565738465,0,18341.164841800364,20000.0,0,19,10000,10000,10000000,0
0,6,0,1613220.972083228,0,18469.088779040223,20000.0,0,19,10000,10000,10000000,0
0,7,0,480504.5245019358,0,15326.51136083817,20000.0,0,19,10000,10000,10000000,0
0,8,0,1389376.4669094412,0,17108.47190670228,20000.0,0,19,10000,10000,10000000,0
0,9,0,574870.4512339658,0,18224.53181069207,20000.0,0,19,10000,10000,10000000,0
0,10,0,24176313.200825043,0,17813.152078190175,20000.0,0,19,10000,10000,10000000,0
0,11,0,2177791.2289360864,0,17730.961436757054,20000.0,0,19,10000,10000,10000000,0
0,12,0,2699811.7129696454,0,18608.072597087343,20000.0,0,19,10000,10000,10000000,0
0,13,0,1518225.6060010279,0,18061.43490267883,20000.0,0,19,10000,10000,10000000,0
0,14,0,1846472.8800773444,0,17336.612207965107,20000.0,0,19,10000,10000,10000000,0
0,15,0,784247.6961739049,0,17702.6387352532,20000.0,0,19,10000,10000,10000000,0
0,16,0,1587740.1692690975,0,17393.77920396465,20000.0,0,19,10000,10000,10000000,0
0,17,0,1251103.739920205,0,18162.669989801085,20000.0,0,19,10000,10000,10000000,0
0,18,0,1991888.5063497445,0,17540.157058927365,20000.0,0,19,10000,10000,10000000,0
0,19,0,1405939.7349552999,0,18010.356762250038,20000.0,0,19,10000,10000,10000000,0
0,20,0,1670269.9726151973,0,17303.271238073557,20000.0,0,19,10000,10000,10000000,0
0,21,0,237178.47219800804,0,16744.748216024116,20000.0,0,19,10000,10000,10000000,0
0,22,0,1864366.4711369928,0,17474.93564886727,20000.0,0,19,10000,10000,10000000,0
0,23,0,1477658.8721692946,0,17969.97000122516,20000.0,0,19,10000,10000,10000000,0
0,24,0,1565986.2605164421,0,18248.65900520166,20000.0,0,19,10000,10000,10000000,0
0,25,0,1672741.8055757277,0,16986.966520819904,20000.0,0,19,10000,10000,10000000,0
0,26,0,11484765.728599515,0,18259.096282767085,20000.0,0,19,10000,10000,10000000,0
0,27,0,1858384.9059781777,0,17186.58127450238,20000.0,0,19,10000,10000,10000000,0
0,28,0,1122832.7770715542,0,17644.27623758155,20000.0,0,19,10000,10000,10000000,0
0,29,0,499482.144525922,0,12640.086030800241,20000.0,0,19,10000,10000,10000000,0
0,30,0,424568.79872942646,0,17194.28426421038,20000.0,0,19,10000,10000,10000000,0
0,31,0,115433.22954188334,0,16949.888806864827,20000.0,0,19,10000,10000,10000000,0
0,32,0,0.0,0,15431.904348375898,20000.0,0,19,10000,10000,10000000,0
0,33,0,11309052.017148001,0,18264.22048172748,20000.0,0,19,10000,10000,10000000,0
0,34,0,0.0,0,16718.432546042073,20000.0,0,19,10000,10000,10000000,0
0,35,0,2902450.46711921,0,17452.742694231572,20000.0,0,19,10000,10000,10000000,0
0,36,0,1927729.0099766026,0,18190.838792495557,20000.0,0,19,10000,10000,10000000,0
0,37,0,1632142.9294007083,0,17331.350812558452,20000.0,0,19,10000,10000,10000000,0
0,38,0,1027350.5422410965,0,16012.834122932381,20000.0,0,19,10000,10000,10000000,0
0,39,0,1615626.447761487,0,16973.412308664214,20000.0,0,19,10000,10000,10000000,0
